Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
EGF	PF00008.30	CL0001	1126	1155	1126	1151	1	27	28.53	1.5e-06	1.1e-09	EGF-like domain
EGF	PF00008.30	CL0001	1164	1201	1172	1201	3	32	34.11	2.6e-08	1.9e-11	EGF-like domain
EGF	PF00008.30	CL0001	1339	1371	1339	1371	1	32	28.01	2.1e-06	1.5e-09	EGF-like domain
hEGF	PF12661.10	CL0001	49	71	49	71	1	22	15.92	0.016	1.2e-05	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	128	150	128	150	1	22	19.29	0.0014	1.0e-06	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	168	189	168	189	1	22	23.57	6.3e-05	4.5e-08	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	206	228	206	228	1	22	17.08	0.007	5.0e-06	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	245	266	245	266	1	22	26.48	7.7e-06	5.5e-09	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	285	306	285	306	1	22	16.97	0.0076	5.4e-06	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	323	343	323	343	1	21	17.36	0.0057	4.1e-06	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	440	461	440	461	1	22	20.74	0.00049	3.5e-07	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	478	499	478	499	1	22	22.83	0.00011	7.7e-08	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	516	537	516	537	1	22	25.17	2.0e-05	1.4e-08	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	554	574	554	574	1	22	21.08	0.00039	2.8e-07	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	591	611	591	611	1	21	21.73	0.00024	1.7e-07	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	666	686	666	686	1	21	17.54	0.005	3.6e-06	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	704	724	704	724	1	22	18.97	0.0018	1.3e-06	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	780	802	780	802	1	22	17.29	0.0061	4.3e-06	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	858	879	858	879	1	22	26.20	9.4e-06	6.7e-09	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	896	916	896	916	1	22	20.95	0.00042	3.0e-07	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	933	954	933	954	1	22	26.33	8.6e-06	6.1e-09	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	1009	1028	1009	1028	1	22	15.80	0.018	1.3e-05	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	1093	1114	1093	1114	1	22	19.90	0.00091	6.5e-07	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	1131	1151	1131	1151	1	21	24.86	2.5e-05	1.8e-08	Human growth factor-like EGF
hEGF	PF12661.10	CL0001	1176	1197	1176	1197	1	22	28.68	1.6e-06	1.1e-09	Human growth factor-like EGF
EGF_CA	PF07645.18	CL0001	158	201	158	190	1	34	38.13	1.4e-09	9.9e-13	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	274	315	274	307	1	34	34.95	1.4e-08	9.7e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	391	430	391	424	1	34	37.60	2.0e-09	1.4e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	431	467	431	462	1	34	24.39	2.7e-05	1.9e-08	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	507	549	507	540	1	35	18.58	0.0018	1.3e-06	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	810	848	810	842	1	34	31.40	1.7e-07	1.2e-10	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	849	885	849	880	1	34	17.21	0.0047	3.4e-06	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1170	1203	1175	1198	11	34	20.32	0.00051	3.6e-07	Calcium-binding EGF domain
Notch	PF00066.20	-	1384	1418	1385	1418	2	36	41.47	1.5e-10	1.1e-13	LNR domain
Notch	PF00066.20	-	1425	1459	1425	1458	1	35	40.50	3.0e-10	2.1e-13	LNR domain
Notch	PF00066.20	-	1464	1501	1465	1500	2	35	46.31	4.6e-12	3.3e-15	LNR domain
Ank	PF00023.33	CL0465	1788	1836	1788	1835	1	32	22.59	0.00011	7.9e-08	Ankyrin repeat
Ank	PF00023.33	CL0465	1838	1870	1839	1869	2	32	22.72	0.0001	7.2e-08	Ankyrin repeat
Ank_2	PF12796.10	CL0465	1812	1903	1823	1900	15	80	35.20	1.5e-08	1.1e-11	Ankyrin repeats (3 copies)
Ank_2	PF12796.10	CL0465	1910	2002	1910	1998	1	79	45.67	8.1e-12	5.8e-15	Ankyrin repeats (3 copies)
NODP	PF07684.15	-	1577	1637	1577	1637	1	59	78.20	3.9e-22	2.8e-25	NOTCH protein
Ank_5	PF13857.9	CL0465	1830	1879	1834	1879	11	56	36.34	5.1e-09	3.6e-12	Ankyrin repeats (many copies)
Ank_5	PF13857.9	CL0465	1858	1913	1858	1913	1	56	31.29	2.0e-07	1.4e-10	Ankyrin repeats (many copies)
NOD	PF06816.16	-	1505	1560	1505	1559	1	55	72.21	1.7e-20	1.2e-23	NOTCH protein
Ank_4	PF13637.9	CL0465	1839	1892	1841	1881	3	44	26.62	7.0e-06	5.0e-09	Ankyrin repeats (many copies)
Ank_4	PF13637.9	CL0465	1941	1992	1941	1992	3	55	25.87	1.2e-05	8.5e-09	Ankyrin repeats (many copies)
Ank_3	PF13606.9	CL0465	1838	1867	1839	1867	2	31	18.49	0.0021	1.5e-06	Ankyrin repeat
