UniProt,PFAM,Count
O14979,RRM_1,2
O14979,RRM_7,1
O14981,DUF3535,1
O14981,Helicase_C,1
O14981,SNF2-rel_dom,1
O14983,Cation_ATPase,1
O14983,Cation_ATPase_C,1
O14983,Cation_ATPase_N,1
O14983,E1-E2_ATPase,1
O14983,Hydrolase,1
O14983,Hydrolase_3,1
O15037,RNase_Zc3h12a,1
O15105,MH1,1
O15105,MH2,1
O15230,Laminin_B,1
O15230,Laminin_EGF,21
O15230,Laminin_G_1,3
O15230,Laminin_G_2,3
O15230,Laminin_I,1
O15230,Laminin_II,1
O15230,Laminin_N,1
O15427,MFS_1,1
O15455,LRR_1,1
O15455,LRR_5,3
O15455,LRR_6,1
O15455,LRR_8,8
O15455,TIR,1
O15455,Tlr3_TMD,1
O15530,PH_3,1
O15530,PK_Tyr_Ser-Thr,1
O15530,Pkinase,1
O43166,Rap_GAP,1
O43166,SPAR_C,1
O43172,PRP4,1
O43172,WD40,6
O43306,AC_N,1
O43306,Adcy_cons_dom,1
O43306,Guanylate_cyc,2
O43402,UPF0172,1
O43414,RNase_T,1
O43426,DUF1866,1
O43426,Exo_endo_phos,1
O43426,Syja_N,1
O43463,Chromo,1
O43463,Pre-SET,1
O43463,SET,1
O43542,AAA_25,1
O43542,Rad51,1
O43592,Exportin-T,1
O43592,IBN_N,1
O43592,Xpo1,1
O43752,SNARE,1
O43752,Syntaxin-6_N,1
O43933,AAA,2
O43933,AAA_lid_3,1
O43933,PEX-1N,1
O43933,PEX-2N,1
O60524,NFACT-C,1
O60524,NFACT-R_1,1
O60524,NFACT_N,1
O60763,Arm_vescicular,1
O60763,Uso1_p115_C,1
O60763,Uso1_p115_head,1
O60841,GTP_EFTU,1
O60841,GTP_EFTU_D2,1
O60841,IF-2,1
O60841,MMR_HSR1,1
O75110,Cation_ATPase,1
O75110,E1-E2_ATPase,1
O75110,Hydrolase,1
O75110,PhoLip_ATPase_C,1
O75110,PhoLip_ATPase_N,1
O75116,PK_Tyr_Ser-Thr,1
O75116,Pkinase,1
O75116,Rho_Binding,1
O75127,PPR,2
O75127,PPR_2,1
O75127,PPR_3,3
O75127,PPR_long,1
O75319,DSPc,1
O75340,EF-hand_1,1
O75340,EF-hand_5,2
O75340,EF-hand_6,1
O75340,EF-hand_7,1
O75340,EF-hand_8,2
O75382,DUF5128,2
O75382,Filamin,1
O75382,NHL,6
O75382,zf-B_box,1
O75382,zf-C3HC4,1
O75382,zf-RING_UBOX,1
O75385,DUF3543,1
O75385,Kdo,1
O75385,PK_Tyr_Ser-Thr,1
O75385,Pkinase,1
O75385,RIO1,1
O75475,LEDGF,1
O75475,PWWP,1
O75494,RRM_1,1
O75526,RBM1CTR,1
O75526,RRM_1,1
O75533,SF3b1,1
O75534,CSD,5
O75534,SUZ-C,1
O75592,ANAPC10,1
O75592,PHR,2
O75592,RCC1,1
O75592,RCC1_2,2
O75592,SH3_3,1
O75592,zf-RING_2,1
O75683,SURF6,1
O75815,RasGEF,1
O75815,SH2,1
O75937,DnaJ,1
O75953,DnaJ,1
O75953,DnaJ_C,1
O76039,PK_Tyr_Ser-Thr,1
O76039,Pkinase,1
O76064,FHA,1
O76064,zf-C3HC4,1
O76064,zf-C3HC4_2,1
O76064,zf-C3HC4_3,1
O76064,zf-RING_2,1
O76064,zf-RING_UBOX,1
O94875,SH3_1,3
O94875,SH3_2,3
O94875,SH3_9,3
O94875,Sorb,1
O95202,LETM1_RBD,1
O95219,PX,1
O95347,AAA_15,1
O95347,SMC_N,2
O95347,SMC_hinge,1
O95363,FDX-ACB,1
O95363,tRNA-synt_2d,2
O95619,YEATS,1
O95619,pYEATS,1
O96008,Porin_3,1
P00367,ELFV_dehydrog,1
P00367,ELFV_dehydrog_N,1
P00374,DHFR_1,1
P00748,EGF,2
P00748,Kringle,1
P00748,Trypsin,1
P00748,fn1,1
P00748,fn2,1
P00973,NTP_transf_2,1
P00973,OAS1_C,1
P01112,Arf,1
P01112,MMR_HSR1,1
P01112,Ras,1
P01112,Roc,1
P01270,Parathyroid,1
P02008,Globin,1
P02452,COLFI,1
P02452,Collagen,12
P02452,VWC,1
P02679,Fib_alpha,1
P02679,Fibrinogen_C,1
P02786,PA,1
P02786,Peptidase_M28,1
P02786,TFR_dimer,1
P04003,C4bp_oligo,1
P04003,Sushi,8
P04439,C1-set,1
P04439,MHC_I,1
P04439,MHC_I_C,1
P05107,Integrin_B_tail,1
P05107,Integrin_b_cyt,1
P05107,Integrin_beta,1
P05107,PSI_integrin,1
P05141,Mito_carr,3
P06730,IF4E,1
P07996,TSP_1,3
P07996,TSP_3,7
P07996,TSP_C,1
P07996,VWC,1
P08621,RRM_1,1
P08621,U1snRNP70_N,1
P09234,zf-U1,1
P09525,Annexin,4
P09543,AAA_33,1
P09543,CNPase,1
P10398,C1_1,1
P10398,Kinase-like,1
P10398,PK_Tyr_Ser-Thr,1
P10398,Pkinase,1
P10398,RBD,1
P11137,MAP2_projctn,1
P11137,Tubulin-binding,3
P11234,Arf,1
P11234,Ras,1
P11234,Roc,1
P11441,Rad60-SLD,1
P11441,Tugs,1
P11441,ubiquitin,1
P12755,Ski_Sno,1
P12755,c-SKI_SMAD_bind,1
P13598,ICAM_N,1
P13612,FG-GAP,2
P13612,FG-GAP_3,1
P13612,Integrin_alpha2,1
P13637,Cation_ATPase,1
P13637,Cation_ATPase_C,1
P13637,Cation_ATPase_N,1
P13637,E1-E2_ATPase,1
P13637,Hydrolase,1
P13928,Annexin,4
P14635,Cyclin_C,1
P14635,Cyclin_N,1
P15923,HLH,1
P15976,GATA,2
P16615,Cation_ATPase,1
P16615,Cation_ATPase_C,1
P16615,Cation_ATPase_N,1
P16615,E1-E2_ATPase,1
P16615,Hydrolase,1
P16615,Hydrolase_3,1
P18077,Ribosomal_L35Ae,1
P18887,BRCT,2
P18887,BRCT_2,1
P18887,PTCB-BRCT,1
P18887,XRCC1_N,1
P19022,CADH_Y-type_LIR,1
P19022,Cadherin,5
P19022,Cadherin_pro,1
P19474,PRY,1
P19474,SPRY,1
P19474,zf-B_box,1
P19474,zf-C3HC4,1
P19474,zf-C3HC4_2,1
P19474,zf-C3HC4_3,1
P19474,zf-C3HC4_4,1
P19474,zf-RING_2,1
P19474,zf-RING_5,1
P19474,zf-RING_UBOX,1
P20701,FG-GAP,2
P20701,Integrin_alpha,1
P20701,Integrin_alpha2,1
P20701,VWA,1
P20701,VWA_2,1
P20742,A2M,1
P20742,A2M_BRD,1
P20742,A2M_recep,1
P20742,MG2,1
P20742,MG3,1
P20742,MG4,1
P20742,SVA,1
P20742,TED_complement,1
P22234,AIRC,1
P22234,SAICAR_synt,1
P22455,I-set,2
P22455,Ig_2,2
P22455,Ig_3,2
P22455,PK_Tyr_Ser-Thr,1
P22455,Pkinase,1
P22455,ig,2
P23229,FG-GAP,2
P23229,FG-GAP_3,1
P23229,Integrin_alpha2,1
P26045,FERM_C,1
P26045,FERM_M,1
P26045,FERM_N,1
P26045,PDZ,1
P26045,Y_phosphatase,1
P26045,Y_phosphatase3,1
P27487,DPPIV_N,1
P27487,Peptidase_S9,1
P27824,Calreticulin,1
P28331,Fer2,1
P28331,Fer2_4,1
P28331,Molybdopterin,1
P28331,NADH-G_4Fe-4S_3,1
P28331,NADH_dhqG_C,1
P28482,PK_Tyr_Ser-Thr,1
P28482,Pkinase,1
P28827,MAM,1
P28827,Y_phosphatase,2
P28827,fn3,2
P28827,ig,1
P29323,EphA2_TM,1
P29323,Ephrin_lbd,1
P29323,Ephrin_rec_like,1
P29323,PK_Tyr_Ser-Thr,1
P29323,Pkinase,1
P29323,SAM_1,1
P29323,SAM_2,1
P29323,fn3,2
P29466,CARD,1
P29466,Peptidase_C14,1
P29597,FERM_F1,1
P29597,FERM_F2,1
P29597,Jak1_Phl,1
P29597,PK_Tyr_Ser-Thr,2
P29597,Pkinase,2
P30050,Ribosomal_L11,1
P30050,Ribosomal_L11_N,1
P30101,Thioredoxin,2
P30101,Thioredoxin_6,1
P31483,RRM_1,3
P31942,RRM_1,2
P32856,SNARE,1
P32856,Syntaxin,1
P32856,Syntaxin_2,1
P32969,Ribosomal_L6,2
P33151,CADH_Y-type_LIR,1
P33151,Cadherin,5
P37231,Hormone_recep,1
P37231,PPARgamma_N,1
P37231,zf-C4,1
P39687,LRR_4,2
P39687,LRR_6,1
P39687,LRR_8,1
P39687,LRR_9,1
P42684,F_actin_bind,1
P42684,PK_Tyr_Ser-Thr,1
P42684,Pkinase,1
P42684,SH2,1
P42684,SH3_1,1
P42684,SH3_2,1
P45984,ABC1,1
P45984,Kdo,1
P45984,PK_Tyr_Ser-Thr,1
P45984,Pkinase,1
P45985,Kinase-like,1
P45985,PK_Tyr_Ser-Thr,1
P45985,Pkinase,1
P46779,Ribosomal_L28e,1
P48506,GCS,1
P48736,PI3K_C2,1
P48736,PI3K_rbd,1
P48736,PI3Ka,1
P48736,PI3_PI4_kinase,1
P48736,PIK3CG_ABD,1
P49207,Ribosomal_L34e,1
P49454,CENP-F_C_Rb_bdg,1
P49454,CENP-F_N,1
P49454,CENP-F_leu_zip,3
P49458,SRP9-21,1
P49459,UQ_con,1
P49756,PWI,1
P49756,RRM_1,1
P49757,NumbF,1
P49757,PID,1
P49760,PK_Tyr_Ser-Thr,1
P49760,Pkinase,1
P49790,Nup153,1
P49790,Nup_retrotrp_bd,1
P49790,zf-RanBP,4
P49821,Complex1_51K,1
P49821,NADH_4Fe-4S,1
P49821,SLBB,1
P50281,DUF3377,1
P50281,Hemopexin,4
P50281,PG_binding_1,1
P50281,Peptidase_M10,1
P50395,GDI,1
P50453,Serpin,1
P50750,PK_Tyr_Ser-Thr,1
P50750,Pkinase,1
P51114,Agenet,2
P51114,FXMRP1_C_core,2
P51114,FXR_C1,1
P51114,FXR_C3,1
P51114,KH_1,1
P51114,KH_9,1
P51114,Tudor_FRX1,1
P51636,Caveolin,1
P51809,Longin,1
P51809,Synaptobrevin,1
P51991,RRM_1,2
P52292,Arm,8
P52292,Arm_3,1
P52292,HEAT_EZ,2
P52292,IBB,1
P52434,RNA_pol_Rpb8,1
P53999,PC4,1
P54252,Josephin,1
P54252,SUIM_assoc,1
P54252,UIM,3
P54274,Myb_DNA-bind_6,1
P54274,Myb_DNA-binding,1
P54274,TRF,1
P54646,ABC1,1
P54646,AdenylateSensor,1
P54646,Kinase-like,1
P54646,PK_Tyr_Ser-Thr,1
P54646,Pkinase,1
P54760,EphA2_TM,1
P54760,Ephrin_lbd,1
P54760,Ephrin_rec_like,1
P54760,PK_Tyr_Ser-Thr,1
P54760,Pkinase,1
P54760,SAM_1,1
P54760,SAM_2,1
P54760,fn3,2
P55039,FeoB_N,1
P55039,MMR_HSR1,1
P55039,MMR_HSR1_Xtn,1
P55039,TGS,1
P55060,CAS_CSE1,1
P55060,Cse1,1
P55060,IBN_N,1
P55084,Thiolase_C,1
P55084,Thiolase_N,1
P55084,ketoacyl-synt,1
P55957,BID,1
P56199,FG-GAP,2
P56199,Integrin_alpha2,1
P56199,VWA,1
P56199,VWA_2,1
P56589,Peroxin-3,3
P57059,Kinase-like,1
P57059,PK_Tyr_Ser-Thr,1
P57059,Pkinase,1
P60033,Tetraspanin,1
P60174,TIM,1
P60484,PTEN_C2,1
P61024,CKS,1
P61326,Mago_nashi,1
P61956,Rad60-SLD,1
P61956,ubiquitin,1
P62266,Ribosom_S12_S23,1
P62314,LSM,1
P62333,AAA,1
P62333,AAA_lid_3,1
P62333,Prot_ATP_ID_OB,1
P62829,Ribosomal_L14,1
P62834,Arf,1
P62834,Ras,1
P62834,Roc,1
P62910,Ribosomal_L32e,1
P63104,14-3-3,1
P63261,Actin,1
P68543,SEP,1
P68543,UBX,1
P78316,Nop14,1
P78346,RNase_P_p30,1
P78406,WD40,2
P78563,A_deamin,1
P78563,dsrm,2
P81605,Dermcidin,1
P98179,RRM_1,1
Q01081,RRM_1,1
Q01081,zf-CCCH,2
Q01082,CAMSAP_CH,1
Q01082,CH,2
Q01082,PH,1
Q01082,PH_9,1
Q01082,Spectrin,17
Q01130,RRM_1,1
Q01804,OTU,1
Q01844,RRM_1,1
Q01844,zf-RanBP,1
Q01970,C2,1
Q01970,EF-hand_like,1
Q01970,PH_14,1
Q01970,PI-PLC-X,1
Q01970,PI-PLC-Y,1
Q01970,PLC-beta_C,1
Q02156,C1_1,2
Q02156,C2,1
Q02156,PK_Tyr_Ser-Thr,1
Q02156,Pkinase,1
Q02156,Pkinase_C,1
Q03701,CBF,1
Q04837,SSB,1
Q05707,Collagen,4
Q05707,VWA,2
Q05707,VWA_2,2
Q05707,VWA_3,2
Q05707,fn3,8
Q07020,Ribosomal_L18,1
Q07960,CRAL_TRIO,1
Q07960,CRAL_TRIO_2,1
Q07960,RhoGAP,1
Q08379,GM130_C,1
Q08379,GOLGA2L5,1
Q08431,EGF,1
Q08431,F5_F8_type_C,2
Q08945,HMG_box,1
Q08945,HMG_box_2,1
Q08945,POB3_N,1
Q08945,Rtt106,1
Q08945,SSrecog,1
Q08AD1,CAMSAP_CC1,1
Q08AD1,CAMSAP_CH,1
Q08AD1,CAMSAP_CKK,1
Q12770,Patched,1
Q12770,Sterol-sensing,1
Q12770,WD40,1
Q12805,EGF_CA,6
Q12805,cEGF,3
Q12824,SNF5,1
Q12846,SNARE,1
Q12846,Syntaxin,1
Q12906,DZF,1
Q12906,dsrm,2
Q12913,PTP_tm,1
Q12913,Y_phosphatase,1
Q12913,fn3,2
Q13153,PBD,1
Q13153,PK_Tyr_Ser-Thr,1
Q13153,Pkinase,1
Q13153,Pkinase_fungal,1
Q13158,DED,1
Q13158,Death,1
Q13206,DEAD,1
Q13206,DUF4217,1
Q13206,Helicase_C,1
Q13206,ResIII,1
Q13239,SH2,1
Q13239,SH3_1,1
Q13310,PABP,1
Q13310,RRM_1,4
Q13310,RRM_5,1
Q13416,ORC2,1
Q13425,PDZ,1
Q13425,PH_17,1
Q13426,XRCC4,1
Q13444,ADAM_CR,1
Q13444,Disintegrin,1
Q13444,Pep_M12B_propep,1
Q13444,Reprolysin,1
Q13444,Reprolysin_2,1
Q13444,Reprolysin_3,1
Q13444,Reprolysin_4,1
Q13444,Reprolysin_5,1
Q13451,FKBP_C,2
Q13451,TPR_1,1
Q13451,TPR_6,2
Q13451,TPR_8,2
Q13563,Fer4_24,1
Q13563,Ion_trans,1
Q13563,PKD_channel,1
Q13563,Polycystin_dom,1
Q13564,ThiF,1
Q13573,SKIP_SNW,1
Q13586,SAM_2,1
Q13586,SOAR,1
Q13765,HYPK_UBA,1
Q13765,NAC,1
Q13769,FmiP_Thoc5,1
Q13823,MMR_HSR1,1
Q13823,NGP1NT,1
Q13868,ECR1_N,1
Q13868,KH_6,1
Q13882,PK_Tyr_Ser-Thr,1
Q13882,Pkinase,1
Q13882,SH2,1
Q13882,SH3_1,1
Q13882,SH3_2,1
Q13882,SH3_9,1
Q14137,BOP1NT,1
Q14137,WD40,3
Q14204,AAA_5,1
Q14204,AAA_6,1
Q14204,AAA_7,1
Q14204,AAA_8,1
Q14204,AAA_9,1
Q14204,AAA_lid_11,1
Q14204,DHC_N1,1
Q14204,DHC_N2,1
Q14204,Dynein_AAA_lid,1
Q14204,Dynein_C,1
Q14204,Dynein_heavy,1
Q14204,MT,1
Q14498,RBM39linker,1
Q14498,RRM_1,2
Q14676,FHA,1
Q14676,RTT107_BRCT_5,1
Q14681,BTB_2,1
Q14839,CHDCT2,1
Q14839,CHDII_SANT-like,1
Q14839,CHDNT,1
Q14839,Chromo,1
Q14839,DUF1087,1
Q14839,Helicase_C,1
Q14839,PHD,2
Q14839,ResIII,1
Q14839,SNF2-rel_dom,1
Q14966,RRM_1,1
Q14966,zf-C2H2_jaz,1
Q14C86,DUF5601,1
Q14C86,RasGAP,1
Q14C86,VPS9,1
Q15029,EFG_C,1
Q15029,EFG_III,1
Q15029,EFG_IV,1
Q15029,EFTUD2,1
Q15029,GTP_EFTU,1
Q15029,GTP_EFTU_D2,1
Q15032,R3H,1
Q15032,SUZ,1
Q15050,RRS1,1
Q15139,C1_1,2
Q15139,Kdo,1
Q15139,Kinase-like,1
Q15139,PH,1
Q15139,PK_Tyr_Ser-Thr,1
Q15139,Pkinase,1
Q15149,CH,2
Q15149,Plectin,19
Q15149,S10_plectin,1
Q15149,SH3_10,1
Q15149,Spectrin_like,1
Q15393,CPSF_A,1
Q15393,MMS1_N,1
Q15415,RBM1CTR,1
Q15415,RRM_1,1
Q15532,SSXT,1
Q15582,Fasciclin,4
Q15583,Homeobox_KN,1
Q15583,Homeodomain,1
Q15599,EBP50_C,2
Q15599,PDZ,2
Q15599,PDZ_2,1
Q15599,PDZ_6,2
Q15628,Death,1
Q15628,TRADD_N,1
Q15637,KH_1,1
Q15637,SF1-HH,1
Q15637,zf-CCHC,1
Q16576,CAF1C_H4-bd,1
Q16576,WD40,5
Q16584,PK_Tyr_Ser-Thr,1
Q16584,Pkinase,1
Q16584,SH3_1,1
Q16584,SH3_2,1
Q16584,SH3_9,1
Q16787,Laminin_B,1
Q16787,Laminin_EGF,13
Q16787,Laminin_G_1,3
Q16787,Laminin_G_2,5
Q16787,Laminin_G_3,1
Q16787,Laminin_I,1
Q16787,Laminin_II,1
Q16787,Laminin_N,1
Q16832,F5_F8_type_C,1
Q16832,PK_Tyr_Ser-Thr,1
Q16832,Pkinase,1
Q32P51,HnRNPA1,1
Q32P51,RRM_1,2
Q32P51,RRM_7,1
Q3B874,Striatin,1
Q3B874,WD40,5
Q4G0X4,BTB_2,1
Q4G0X4,BTB_3,1
Q4G0X4,KCTD11_21_C,1
Q4LE73,C1_1,1
Q4LE73,C2,3
Q4LE73,MUN,1
Q53FA3,HSP70,1
Q53FA3,MreB_Mbl,1
Q53GT1,BACK,1
Q53GT1,BTB,1
Q53GT1,Kelch_1,5
Q53GT1,Kelch_2,1
Q53GT1,Kelch_3,1
Q53GT1,Kelch_6,3
Q53TN2,LANC_like,1
Q53XL8,AAA,1
Q53XL8,AAA_2,1
Q53XL8,AAA_lid_3,1
Q53XL8,Prot_ATP_ID_OB,1
Q58WW2,WD40,2
Q59GN2,Ribosomal_L39,1
Q5H8Y1,PK_Tyr_Ser-Thr,1
Q5H8Y1,Pkinase,1
Q5H8Y1,fn3,3
Q5J8M3,DUF1077,1
Q5JSZ5,BAT2_N,1
Q5JTV8,LAP1_C,1
Q5JTV8,LAP1_N,1
Q5T3I0,G-patch,1
Q5T5Y3,CAMSAP_CC1,1
Q5T5Y3,CAMSAP_CH,1
Q5T5Y3,CAMSAP_CKK,1
Q5T6L6,Arginosuc_synth,1
Q5T6L6,QueC,1
Q5T7N2,Tnp_22_dsRBD,2
Q5T7N2,Transposase_22,1
Q5TDF0,NTPase_1,1
Q5U0E6,PK_Tyr_Ser-Thr,1
Q5U0E6,Pkinase,1
Q6B0I6,JmjC,1
Q6B0I6,JmjN,1
Q6IPH7,Ribosomal_L14e,1
Q6K0P9,HIN,1
Q6K0P9,PYRIN,1
Q6P158,DEAD,1
Q6P158,HA2,1
Q6P158,Helicase_C,1
Q6P158,OB_NTP_bind,1
Q6P158,RWD,1
Q6P158,zf-CCCH,1
Q6P158,zf-CCCH_4,1
Q6P996,Pyridoxal_deC,1
Q6PD62,TPR_16,2
Q6PD62,TPR_19,1
Q6PD62,TPR_6,1
Q6PD62,TPR_8,6
Q6PI48,GAD,1
Q6PI48,tRNA-synt_2,1
Q6PI48,tRNA_anti-codon,1
Q6SZW1,SAM_1,1
Q6SZW1,SAM_2,2
Q6SZW1,SAM_3,1
Q6SZW1,TIR_2,1
Q6UY14,ADAMTS_CR_3,1
Q6UY14,ADAMTS_spacer1,1
Q6UY14,PLAC,1
Q6UY14,TSP1_ADAMTS,5
Q6UY14,TSP_1,5
Q6ZRS2,HSA,1
Q6ZRS2,Helicase_C,1
Q6ZRS2,SNF2-rel_dom,1
Q75MQ1,Cullin,1
Q75MQ1,Cullin_Nedd8,1
Q7L014,DEAD,1
Q7L014,Helicase_C,1
Q7L0Y3,tRNA_m1G_MT,1
Q7L5D6,GET4,1
Q7Z3T8,DUF3480,1
Q7Z3T8,FYVE,1
Q7Z739,YTH,1
Q86U28,Fe-S_biosyn,1
Q86UL8,Guanylate_kin,1
Q86UL8,MAGI_u1,1
Q86UL8,PDZ,6
Q86UL8,PDZ_6,3
Q86UL8,WW,1
Q86VM9,zf-CCCH_4,1
Q86W50,MTS,1
Q86W50,Methyltransf_10,1
Q86W92,SAM_1,2
Q86W92,SAM_2,3
Q86WJ1,Helicase_C,1
Q86WJ1,ResIII,1
Q86WJ1,SNF2-rel_dom,1
Q86XR8,Cep57_CLD,1
Q86XR8,Cep57_MT_bd,1
Q86Y01,DTC,1
Q86Y01,WWE,2
Q86Y01,zf-C3HC4,1
Q86Y79,Pept_tRNA_hydro,1
Q86Y82,SNARE,1
Q86Y82,Syntaxin,1
Q86Y82,Syntaxin_2,1
Q86YV9,HPS6,1
Q86YV9,HPS6_C,1
Q8IUD2,Cast,3
Q8IUD2,RBD-FIP,1
Q8IV61,C1_1,1
Q8IV61,EF-hand_5,2
Q8IV61,RasGEF,1
Q8IVS6,TNFR_c6,2
Q8IWZ8,G-patch,1
Q8IWZ8,G-patch_2,1
Q8IWZ8,Surp,2
Q8IX12,BURAN,1
Q8IX12,DBC1,1
Q8IX12,LAIKA,1
Q8IX12,S1-like,1
Q8IX12,SAP,1
Q8IY31,IFT20,1
Q8IYB3,PWI,1
Q8IZH2,SH3_12,1
Q8IZH2,XRN1_D1,1
Q8IZH2,XRN1_D2_D3,1
Q8IZH2,XRN_M,1
Q8IZH2,XRN_N,1
Q8N2W9,PINIT,1
Q8N2W9,zf-MIZ,1
Q8N4N3,BACK,1
Q8N4N3,BTB,1
Q8N4N3,Kelch_1,4
Q8N4N3,Kelch_5,1
Q8N567,zf-CCHC,2
Q8N5C8,CUE,1
Q8N7H5,Paf1,1
Q8N9N2,AKAP7_NLS,1
Q8N9N2,KH_1,1
Q8NAV1,PRP38,1
Q8NAV1,PRP38_assoc,1
Q8NDT2,RRM_1,2
Q8NDT2,SPOC,1
Q8NE71,ABC_tran,2
Q8NE71,ABC_tran_Xtn,1
Q8NFI4,HipN,1
Q8NFI4,STI1,1
Q8NI08,LysM,1
Q8NI08,TLD,1
Q8TB72,PUF,8
Q8TCT9,Peptidase_A22B,1
Q8TDI0,CHDCT2,1
Q8TDI0,CHDII_SANT-like,1
Q8TDI0,CHDNT,1
Q8TDI0,Chromo,1
Q8TDI0,DUF1087,1
Q8TDI0,Helicase_C,1
Q8TDI0,PHD,2
Q8TDI0,ResIII,1
Q8TDI0,SNF2-rel_dom,1
Q8TDN6,Brix,1
Q8TDY2,ATG11,1
Q8TDY2,ATG17_like,1
Q8WWH5,TruB_N,1
Q8WXG1,Fer4_12,1
Q8WXG1,Fer4_14,1
Q8WXG1,Radical_SAM,1
Q92526,Cpn60_TCP1,1
Q92542,Ncstrn_small,1
Q92542,Nicastrin,1
Q92542,Peptidase_M28,1
Q92564,Cullin_binding,1
Q92611,Glyco_hydro_47,1
Q92615,La,1
Q92688,LRR_4,1
Q92688,LRR_6,1
Q92688,LRR_8,1
Q92688,LRR_9,1
Q92830,Acetyltransf_1,1
Q92830,Acetyltransf_10,1
Q92830,Bromodomain,1
Q92830,PCAF_N,1
Q92851,DED,2
Q92851,Peptidase_C14,1
Q92966,SNAPC3,1
Q92979,EMG1,1
Q93008,DUF3517,1
Q93008,UCH,1
Q93008,UCH_1,1
Q96AG4,LRR_8,2
Q96AP0,TPP1,1
Q96CX2,BTB_2,1
Q96EQ8,zf-C3HC4,1
Q96EQ8,zf-C3HC4_2,1
Q96EQ8,zf-C3HC4_3,1
Q96EQ8,zf-C3HC4_4,1
Q96EQ8,zf-Di19,1
Q96EQ8,zf-RING_2,1
Q96EQ8,zf-RING_5,1
Q96EQ8,zf-RING_UBOX,1
Q96EQ8,zf_C2HC_14,1
Q96EY7,PPR_2,1
Q96EY7,PPR_3,2
Q96EY7,PPR_long,1
Q96GD4,PK_Tyr_Ser-Thr,1
Q96GD4,Pkinase,1
Q96GG9,Cullin_binding,1
Q96GG9,UBA_4,1
Q96GM5,SWIB,1
