UniProt,PFAM,Count
Q13443,Reprolysin,1
Q13443,Reprolysin_2,1
Q13443,Reprolysin_3,1
Q13443,Reprolysin_4,1
Q13443,Reprolysin_5,1
Q13459,IQ,4
Q13459,Myosin_head,2
Q13459,RA,1
Q13459,RhoGAP,1
Q13492,ANTH,1
Q13492,ENTH,1
Q13627,PK_Tyr_Ser-Thr,1
Q13627,Pkinase,1
Q14114,FXa_inhibition,1
Q14114,Ldl_recept_a,7
Q14114,Ldl_recept_b,5
Q14114,cEGF,1
Q15768,Ephrin,1
Q16186,Proteasom_Rpn13,1
Q16186,RPN13_C,1
Q16513,HR1,3
Q16513,Kinase-like,1
Q16513,PK_Tyr_Ser-Thr,1
Q16513,Pkinase,1
Q16513,Pkinase_C,1
Q53SS8,KH_1,3
Q587J7,DEAD,1
Q587J7,TUDOR,2
Q58FF6,HATPase_c,1
Q58FF6,HSP90,2
Q5JVS0,HABP4_PAI-RBP1,1
Q5JVS0,IHABP4_N,2
Q5VV41,PH,1
Q5VV41,RhoGEF,1
Q5VV41,SH3_1,1
Q5VV41,SH3_9,1
Q6NTF9,Rhomboid,1
Q8IVT5,PK_Tyr_Ser-Thr,1
Q8IVT5,Pkinase,1
Q8IVT5,SAM_KSR1,1
Q8IVT5,SAM_KSR1_N,1
Q8N4C5,Thioredoxin,1
Q8TDC3,PK_Tyr_Ser-Thr,1
Q8TDC3,Pkinase,1
Q92844,TBD,1
Q92889,ERCC4,1
Q92934,Bcl-2_BAD,1
Q93074,Med12,1
Q93074,Med12-LCEWAV,1
Q93074,Med12-PQL,1
Q969H0,F-box,1
Q969H0,F-box-like,1
Q969H0,WD40,7
Q96BI3,Aph-1,1
Q96CW1,Adap_comp_sub,1
Q96CW1,Clat_adaptor_s,1
Q96F86,Edc3_linker,1
Q96F86,FDF,1
Q96F86,LSM14,1
Q96F86,YjeF_N,1
Q96HC4,DUF4749,1
Q96HC4,LIM,3
Q96HC4,PDZ,1
Q96PK6,RRM_1,2
Q96PK6,RRM_5,2
Q99683,ASK_PH,1
Q99683,DRHyd-ASK,1
Q99683,HisK-N-like,1
Q99683,MAP3K_TRAF_bd,1
Q99683,PK_Tyr_Ser-Thr,1
Q99683,Pkinase,1
Q99683,TPR-S,1
Q99959,Arm,1
Q99966,CITED,1
Q9BRU9,Fcf1,1
Q9BTX1,Ndc1_Nup,1
Q9BUN8,DER1,1
Q9BWF3,RRM_1,2
Q9BWF3,RRM_5,2
Q9BWF3,zf-CCHC,1
Q9BX66,SH3_1,3
Q9BX66,SH3_2,3
Q9BX66,SH3_9,3
Q9BX66,Sorb,1
Q9BY44,eIF2A,1
Q9BYK8,AAA_11,2
Q9BYK8,AAA_12,2
Q9BYK8,AAA_19,1
Q9BYK8,RNB,1
Q9BYX4,CARD,1
Q9BYX4,CARD_2,2
Q9BYX4,DEAD,1
Q9BYX4,Helicase_C,1
Q9BYX4,RIG-I_C,1
Q9BYX4,RIG-I_C-RD,1
Q9BYX4,ResIII,1
Q9H6E5,PAP_assoc,1
Q9H6E5,RRM_1,1
Q9H6E5,zf-met,1
Q9H9G7,ArgoL1,1
Q9H9G7,ArgoL2,1
Q9H9G7,ArgoMid,1
Q9H9G7,ArgoN,1
Q9H9G7,PAZ,1
Q9H9G7,Piwi,1
Q9H9T3,Acetyltransf_1,1
Q9H9T3,Radical_SAM,1
Q9H9T3,Radical_SAM_C,1
Q9HC52,CBX7_C,1
Q9HC52,Chromo,1
Q9HC98,PK_Tyr_Ser-Thr,1
Q9HC98,Pkinase,1
Q9NRD5,Arfaptin,1
Q9NRD5,PDZ,1
Q9NRD5,PDZ_6,1
Q9UHB9,SRP68,1
Q9UHK0,NUFIP1,1
Q9UHK0,zf-C2H2_jaz,1
Q9UIG0,Bromodomain,1
Q9UIG0,PHD,1
Q9UIG0,WAC_Acf1_DNA_bd,1
Q9UIG0,WHIM1,1
Q9UIG0,WSD,1
Q9UL18,ArgoL1,1
Q9UL18,ArgoL2,1
Q9UL18,ArgoMid,1
Q9UL18,ArgoN,1
Q9UL18,PAZ,1
Q9UL18,Piwi,1
Q9UNN5,UBA_4,1
Q9UNN5,UBX,1
Q9Y2X3,NOP5NT,1
Q9Y2X3,Nop,1
Q9Y490,FERM_M,1
Q9Y490,FERM_f0,1
Q9Y490,I_LWEQ,1
Q9Y490,Talin_middle,1
Q9Y490,VBS,1
Q9Y4H2,IRS,1
Q9Y4H2,PH,1
Q9Y4K3,TRAF6_Z2,1
Q9Y4K3,zf-C3HC4,1
Q9Y4K3,zf-C3HC4_2,1
Q9Y4K3,zf-C3HC4_3,1
Q9Y4K3,zf-RING_2,1
Q9Y4K3,zf-RING_UBOX,1
Q9Y4K3,zf-TRAF,1
Q9Y679,CUE,1
Q9Y6Q9,DUF1518,1
Q9Y6Q9,DUF4927,1
Q9Y6Q9,NCOA_u2,1
Q9Y6Q9,Nuc_rec_co-act,1
Q9Y6Q9,PAS,1
Q9Y6Q9,PAS_11,1
Q9Y6Q9,SRC-1,1
Q9Y6X2,PINIT,1
Q9Y6X2,zf-MIZ,1
