UniProt,PFAM,Count
P12956,Ku_N,1
P12956,SAP,1
P14314,EF-hand_5,1
P14314,PRKCSH,1
P14314,PRKCSH-like,1
P14314,PRKCSH_1,1
P14618,PK,1
P14618,PK_C,1
P15311,ERM_C,1
P15311,ERM_helical,1
P15311,FERM_C,1
P15311,FERM_M,1
P15311,FERM_N,1
P16422,EpCAM_N,1
P16422,Thyroglobulin_1,1
P16989,CSD,1
P17302,Connexin,1
P17302,Connexin43,1
P17980,AAA,1
P17980,AAA_5,1
P17980,AAA_lid_3,1
P17980,Prot_ATP_ID_OB,1
P18074,DEAD_2,1
P18074,HBB,1
P18074,Helicase_C_2,1
P18124,Ribosomal_L30,1
P18124,Ribosomal_L30_N,1
P18621,Ribosomal_L22,1
P19338,RRM_1,4
P20648,Cation_ATPase,1
P20648,Cation_ATPase_C,1
P20648,Cation_ATPase_N,1
P20648,E1-E2_ATPase,1
P20648,H-K_ATPase_N,1
P20648,Hydrolase,1
P20648,Hydrolase_3,1
P21399,Aconitase,1
P21399,Aconitase_C,1
P21579,C2,2
P21912,Fer2_3,1
P21912,Fer4_10,1
P21912,Fer4_17,1
P21912,Fer4_8,1
P22234,AIRC,1
P22234,SAICAR_synt,1
P23229,FG-GAP,2
P23229,FG-GAP_3,1
P23229,Integrin_alpha2,1
P23458,FERM_F1,1
P23458,FERM_F2,1
P23458,Jak1_Phl,1
P23458,PK_Tyr_Ser-Thr,2
P23458,Pkinase,2
P23634,ATP_Ca_trans_C,2
P23634,Cation_ATPase,1
P23634,Cation_ATPase_C,1
P23634,Cation_ATPase_N,1
P23634,E1-E2_ATPase,2
P23634,Hydrolase,1
P23634,Hydrolase_3,1
P25685,DnaJ,1
P25685,DnaJ_C,1
P25686,DnaJ,1
P25788,Proteasome,1
P25788,Proteasome_A_N,1
P26038,ERM_C,1
P26038,ERM_helical,1
P26038,FERM_C,1
P26038,FERM_M,1
P26038,FERM_N,1
P26232,Vinculin,2
P26373,Ribosomal_L13e,1
P26599,RRM_1,3
P26599,RRM_5,4
P26599,RRM_8,1
P27816,Tubulin-binding,4
P28331,Fer2,1
P28331,Fer2_4,1
P28331,Molybdopterin,1
P28331,NADH-G_4Fe-4S_3,1
P28331,NADH_dhqG_C,1
P28340,DNA_pol_B,1
P28340,DNA_pol_B_exo1,1
P28340,zf-C4pol,1
P28827,MAM,1
P28827,Y_phosphatase,2
P28827,fn3,2
P28827,ig,1
P29317,EphA2_TM,1
P29317,Ephrin_lbd,1
P29317,Interfer-bind,1
P29317,PK_Tyr_Ser-Thr,1
P29317,Pkinase,1
P29317,SAM_1,1
P29317,SAM_2,1
P29317,fn3,2
P29373,Lipocalin,1
P29373,Lipocalin_7,1
P29966,MARCKS,1
P30048,1-cysPrx_C,1
P30048,AhpC-TSA,1
P30048,Redoxin,1
P30101,Thioredoxin,2
P30101,Thioredoxin_6,1
P30876,RNA_pol_Rpb2_1,1
P30876,RNA_pol_Rpb2_2,1
P30876,RNA_pol_Rpb2_3,1
P30876,RNA_pol_Rpb2_4,1
P30876,RNA_pol_Rpb2_5,1
P30876,RNA_pol_Rpb2_6,1
P30876,RNA_pol_Rpb2_7,1
P31930,Peptidase_M16,1
P31930,Peptidase_M16_C,1
P31943,RRM_1,3
P31943,zf-RNPHF,1
P31946,14-3-3,1
P31947,14-3-3,1
P31948,STI1,2
P31948,TPR_1,3
P31948,TPR_11,2
P31948,TPR_12,1
P31948,TPR_16,2
P31948,TPR_2,2
P31948,TPR_7,1
P31948,TPR_8,4
P32856,SNARE,1
P32856,Syntaxin,1
P32856,Syntaxin_2,1
P33176,Kinesin,1
P33176,Microtub_bd,1
P34897,SHMT,1
P34931,HSP70,1
P34931,MreB_Mbl,1
P35221,Vinculin,2
P35249,AAA,1
P35249,DNA_pol3_delta2,1
P35249,Rad17,1
P35249,Rep_fac_C,1
P35268,Ribosomal_L22e,1
P35269,TFIIF_alpha,1
P35637,RRM_1,1
P35637,zf-RanBP,1
P35670,E1-E2_ATPase,1
P35670,HMA,6
P35670,Hydrolase,1
P35670,Hydrolase_3,1
P35869,HLH,1
P35869,PAS,1
P35869,PAS_11,1
P35869,PAS_3,1
P35998,AAA,1
P35998,AAA_lid_3,1
P36578,Ribos_L4_asso_C,1
P36578,Ribosomal_L4,1
P36776,AAA,1
P36776,AAA_2,1
P36776,AAA_5,1
P36776,AAA_PrkA,1
P36776,ChlI,1
P36776,LON_substr_bdg,1
P36776,Lon_C,1
P36896,Activin_recp,1
P36896,PK_Tyr_Ser-Thr,1
P36896,Pkinase,1
P36896,TGF_beta_GS,1
P38432,Coilin_N,1
P40227,Cpn60_TCP1,1
P40429,Ribosomal_L13,1
P40818,Rhodanese,1
P40818,UCH,1
P40818,UCH_1,1
P40818,USP8_dimer,1
P41227,Acetyltransf_1,1
P41227,Acetyltransf_10,1
P41227,Acetyltransf_7,1
P41227,FR47,1
P43246,MutS_I,1
P43246,MutS_II,1
P43246,MutS_III,1
P43246,MutS_IV,1
P43246,MutS_V,1
P43487,Ran_BP1,1
P43686,AAA,1
P43686,AAA_2,1
P43686,AAA_5,1
P43686,AAA_lid_3,1
P43686,Prot_ATP_ID_OB,1
P46100,ADD_ATRX,1
P46100,Helicase_C,1
P46100,SNF2-rel_dom,1
P46777,Ribosomal_L18_c,1
P46777,Ribosomal_L5e,1
P47914,Ribosomal_L29e,1
P48506,GCS,1
P48643,Cpn60_TCP1,1
P48723,HSP70,2
P48723,MreB_Mbl,1
P49257,Bact_lectin,1
P49257,Lectin_leg-like,1
P49448,ELFV_dehydrog,1
P49448,ELFV_dehydrog_N,1
P49590,HGTP_anticodon,1
P49590,HGTP_anticodon2,1
P49590,tRNA-synt_His,1
P49736,AAA_5,1
P49736,MCM,1
P49736,MCM2_N,1
P49736,MCM_N,1
P49736,MCM_OB,1
P49736,MCM_lid,1
P49736,Mg_chelatase,1
P49755,EMP24_GP25L,1
P49773,DcpS_C,1
P49773,HIT,1
P49840,PK_Tyr_Ser-Thr,1
P49840,Pkinase,1
P49917,BRCT,2
P49917,BRCT_2,1
P49917,DNA_ligase_A_C,1
P49917,DNA_ligase_A_M,1
P49917,DNA_ligase_A_N,1
P49917,DNA_ligase_IV,1
P49917,RNA_ligase,1
P50395,GDI,1
P50454,Serpin,1
P50502,HipN,1
P50502,STI1,1
P50895,C2-set_2,1
P50895,Ig_2,1
P50895,Ig_3,1
P50895,V-set,1
P50914,Ribosomal_L14e,1
P50990,Cpn60_TCP1,1
P51114,Agenet,2
P51114,FXMRP1_C_core,2
P51114,FXR_C1,1
P51114,FXR_C3,1
P51114,KH_1,1
P51114,KH_9,1
P51114,Tudor_FRX1,1
P51513,KH_1,3
P51513,KH_2,1
P51617,Death,1
P51617,PK_Tyr_Ser-Thr,1
P51617,Pkinase,1
P51809,Longin,1
P51809,Synaptobrevin,1
P52434,RNA_pol_Rpb8,1
P52597,RRM_1,2
P52597,zf-RNPHF,1
P52701,MutS_I,1
P52701,MutS_II,1
P52701,MutS_III,1
P52701,MutS_IV,1
P52701,MutS_V,1
P52701,PWWP,1
P52732,Kinesin,1
P52732,Microtub_bd,1
P52732,Microtub_bind,1
P53384,AAA_31,1
P53384,ArsA_ATPase,1
P53384,CbiA,1
P53384,ParA,1
P53597,CoA_binding,1
P53597,Ligase_CoA,1
P53597,Succ_CoA_lig,1
P53999,PC4,1
P54105,Voldacs,1
P54132,BDHCT,1
P54132,BDHCT_assoc,1
P54132,BLM_N,1
P54132,DEAD,1
P54132,HRDC,1
P54132,Helicase_C,1
P54132,RQC,1
P54132,RecQ_Zn_bind,1
P54652,HSP70,1
P54652,MreB_Mbl,1
P54707,Cation_ATPase,1
P54707,Cation_ATPase_C,1
P54707,Cation_ATPase_N,1
P54707,E1-E2_ATPase,1
P54707,Hydrolase,2
P54707,Hydrolase_3,1
P54710,ATP1G1_PLM_MAT8,1
P55011,AA_permease,1
P55011,AA_permease_2,1
P55011,AA_permease_N,1
P55011,SLC12,1
P55084,Thiolase_C,1
P55084,Thiolase_N,1
P55084,ketoacyl-synt,1
P55209,NAP,1
P60059,SecE,1
P60468,Sec61_beta,1
P60520,APG12,1
P60520,ATG8,1
P60880,SNAP-25,1
P60900,Proteasome,1
P60900,Proteasome_A_N,1
P61254,KOW,1
P61254,Ribosomal_L26,1
P61313,Ribosomal_L15e,1
P62136,Metallophos,1
P62136,STPPase_N,1
P62191,AAA,1
P62191,AAA_2,1
P62191,AAA_lid_3,1
P62191,Prot_ATP_ID_OB,1
P62195,AAA,1
P62195,AAA_2,1
P62195,AAA_5,1
P62195,AAA_lid_3,1
P62195,Prot_ATP_ID_OB,1
P62308,LSM,1
P62318,LSM,1
P62424,Ribosomal_L7Ae,1
P62633,zf-CCHC,7
P62633,zf-CCHC_3,2
P62633,zf-CCHC_4,6
P62714,Metallophos,1
P62750,Ribosomal_L23,1
P62750,Ribosomal_L23eN,1
P62829,Ribosomal_L14,1
P62906,Ribosomal_L1,1
P62917,Ribosomal_L2,1
P62917,Ribosomal_L2_C,1
P63027,Synaptobrevin,1
P63104,14-3-3,1
P63162,LSM,1
P67775,Metallophos,1
P67809,CSD,1
P68133,Actin,1
P78317,Prok-RING_4,1
P78317,zf-C3HC4,1
P78317,zf-C3HC4_2,1
P78317,zf-C3HC4_3,1
P78317,zf-RING_2,1
P78317,zf-RING_5,1
P78317,zf-RING_UBOX,1
P78332,G-patch,1
P78332,OCRE,1
P78344,MA3,1
P78344,MIF4G,1
P78344,W2,1
P78345,Ribosomal_L7Ae,1
P78346,RNase_P_p30,1
P78362,PK_Tyr_Ser-Thr,1
P78362,Pkinase,2
P82914,Ribosomal_S15,1
P83731,Ribosomal_L24e,1
P84077,Arf,1
P84077,Gtr1_RagA,1
P84077,MMR_HSR1,1
P84077,Ras,1
P84077,Roc,1
P84077,SRPRB,1
P84098,Ribosomal_L19e,1
Q00341,KH_1,14
Q00688,BTHB,1
Q00688,FKBP_C,1
Q01804,OTU,1
Q01844,RRM_1,1
Q01844,zf-RanBP,1
Q02543,Ribosomal_L18A,1
Q02750,ABC1,1
Q02750,PK_Tyr_Ser-Thr,1
Q02750,Pkinase,1
Q02750,Pkinase_fungal,1
Q02790,FKBP_C,2
Q02790,TPR_1,1
Q02790,TPR_2,1
Q02790,TPR_6,1
Q02790,TPR_8,2
Q03135,Caveolin,1
Q03519,ABC_membrane,1
Q03519,ABC_tran,1
Q04206,RHD_DNA_bind,1
Q04206,RHD_dimer,1
Q04323,UBA,1
Q04323,UBX,1
Q04721,Ank,3
Q04721,Ank_2,2
Q04721,Ank_4,1
Q04721,Ank_5,2
Q04721,EGF,28
Q04721,EGF_CA,10
Q04721,NOD,1
Q04721,NODP,1
Q04721,Notch,3
Q04721,hEGF,26
Q04771,Activin_recp,1
Q04771,PK_Tyr_Ser-Thr,1
Q04771,Pkinase,1
Q04771,TGF_beta_GS,1
Q04837,SSB,1
Q05193,Dynamin_M,1
Q05193,Dynamin_N,1
Q05193,GED,1
Q05193,PH,1
Q05823,Ank,2
Q05823,Ank_2,4
Q05823,Ank_3,1
Q05823,Ank_4,3
Q05823,Ank_5,2
Q05823,Kdo,1
Q05823,PK_Tyr_Ser-Thr,1
Q05823,Pkinase,1
Q05823,Ribonuc_2-5A,1
Q06124,SH2,2
Q06124,Y_phosphatase,1
Q06609,AAA_25,1
Q06609,HHH_5,1
Q06609,Rad51,1
Q06609,RecA,1
Q07020,Ribosomal_L18,1
Q07666,KH_1,1
Q07666,Qua1,1
Q07666,Sam68-YY,1
Q08945,HMG_box,1
Q08945,HMG_box_2,1
Q08945,POB3_N,1
Q08945,Rtt106,1
Q08945,SSrecog,1
Q09028,CAF1C_H4-bd,1
Q09028,WD40,5
Q0WX57,UCH,1
Q0WX57,UCH_1,1
Q12846,SNARE,1
Q12846,Syntaxin,1
Q12864,Cadherin,5
Q12905,DZF,1
Q12913,PTP_tm,1
Q12913,Y_phosphatase,1
Q12913,fn3,2
Q12931,HATPase_c,1
Q12931,HATPase_c_3,1
Q12931,HSP90,1
Q13049,NHL,3
Q13049,zf-C3HC4,1
Q13049,zf-RING_2,1
Q13049,zf-RING_5,1
Q13049,zf-RING_UBOX,1
Q13084,Ribosomal_L28,1
Q13131,AdenylateSensor,1
Q13131,PK_Tyr_Ser-Thr,1
Q13131,Pkinase,1
Q13148,RRM_1,2
Q13148,TDP43_N,1
Q13190,SNARE,1
Q13190,Syntaxin-5_N,1
Q13263,PHD,1
Q13263,zf-B_box,2
Q13263,zf-RING_5,1
Q13435,DUF382,1
Q13435,PSP,1
Q13435,SAP,1
Q13464,PK_Tyr_Ser-Thr,1
Q13464,Pkinase,1
Q13464,Rho_Binding,1
Q13488,V_ATPase_I,1
Q13501,PB1,1
Q13501,UBA_5,1
Q13501,ZZ,1
Q13596,PX,1
Q13596,Sorting_nexin,1
Q13596,Vps5,1
Q13608,AAA,2
Q13619,Cullin,1
Q13619,Cullin_Nedd8,1
Q13625,Ank,2
Q13625,Ank_2,1
Q13625,Ank_3,2
Q13625,Ank_4,1
Q13625,Ank_5,1
Q13625,SH3_1,1
Q13625,SH3_2,1
Q13625,SH3_9,1
Q13733,Cation_ATPase,1
Q13733,Cation_ATPase_C,1
Q13733,Cation_ATPase_N,1
Q13733,E1-E2_ATPase,1
Q13733,Hydrolase,1
Q13873,Activin_recp,1
Q13873,PK_Tyr_Ser-Thr,1
Q13873,Pkinase,1
Q14008,CLASP_N,3
Q14008,HEAT,1
Q14011,RRM_1,1
Q14114,FXa_inhibition,1
Q14114,Ldl_recept_a,7
Q14114,Ldl_recept_b,5
Q14114,cEGF,1
Q14191,DEAD,1
Q14191,DNA_pol_A_exo1,1
Q14191,HRDC,1
Q14191,HTH_40,1
Q14191,Helicase_C,1
Q14191,RQC,1
Q14191,RecQ_Zn_bind,1
Q14318,FKBP_C,1
Q14318,TPR_14,1
Q14318,TPR_2,1
Q14318,TPR_8,1
Q14524,Ion_trans,4
Q14524,Na_trans_assoc,1
Q14524,Na_trans_cytopl,1
Q14524,PKD_channel,1
Q14527,HIRAN,1
Q14527,Helicase_C,1
Q14527,SNF2-rel_dom,1
Q14527,zf-C3HC4,1
Q14527,zf-C3HC4_2,1
Q14527,zf-C3HC4_3,1
Q14527,zf-RING_UBOX,1
Q14596,N_BRCA1_IG,1
Q14596,PB1,1
Q14596,ZZ,1
Q14683,AAA_15,1
Q14683,AAA_21,1
Q14683,AAA_23,1
Q14683,AAA_29,1
Q14683,SMC_N,1
Q14683,SMC_hinge,1
Q14807,HHH_3,1
Q14807,Kinesin,1
Q14807,Microtub_bd,1
Q14896,I-set,8
Q14896,Ig_3,2
Q14896,THB,1
Q14896,fn3,3
Q14896,ig,2
Q14974,Arm,1
Q14974,HEAT,1
Q14974,HEAT_EZ,1
Q14974,IBN_N,1
Q14CR0,ABC2_membrane,1
Q14CR0,ABC2_membrane_7,1
Q14CR0,ABC_tran,1
Q15003,Cnd2,1
Q15006,TPR_19,2
Q15006,TPR_8,1
Q15029,EFG_C,1
Q15029,EFG_III,1
Q15029,EFG_IV,1
Q15029,EFTUD2,1
Q15029,GTP_EFTU,1
Q15029,GTP_EFTU_D2,1
Q15036,PX,1
Q15036,SNX17_FERM_C,1
Q15208,ABC1,1
Q15208,PK_Tyr_Ser-Thr,2
Q15208,Pkinase,1
Q15208,Pkinase_C,1
Q15233,NOPS,1
Q15233,RRM_1,2
Q15366,KH_1,3
Q15428,SF3A2,1
Q15428,zf-met,1
Q15477,DEAD,1
Q15477,DSHCT,1
Q15477,Helicase_C,1
Q15477,Ski2_N,1
Q15477,rRNA_proc-arch,1
Q15631,Translin,1
Q15654,LIM,3
Q15691,CH,1
Q15691,EB1,1
Q15813,CAP_GLY,1
Q15813,Ubiquitin_2,1
Q15836,Synaptobrevin,1
Q15942,LIM,3
Q16531,CPSF_A,1
Q16531,MMS1_N,1
Q16600,zf-C2H2,9
Q16658,Fascin,4
Q2M1J6,60KD_IMP,1
Q2M1P5,Kinesin,1
Q2M1P5,Microtub_bd,1
Q3L8U1,BRK,2
Q3L8U1,Chromo,2
Q3L8U1,Helicase_C,1
Q3L8U1,ResIII,1
Q3L8U1,SNF2-rel_dom,1
Q4G0X4,BTB_2,1
Q4G0X4,BTB_3,1
Q4G0X4,KCTD11_21_C,1
Q4LE58,MA3,1
Q4LE58,MIF4G,1
Q4LE58,W2,1
Q4LE79,Plectin,8
Q4LE79,SH3_10,1
Q4LE79,Spectrin_like,1
Q53H47,HTH_48,1
Q53H47,Pre-SET,1
Q53H47,SET,1
Q53H47,Transposase_1,1
Q53HI1,UNC-50,1
Q58FF6,HATPase_c,1
Q58FF6,HSP90,2
Q5D0E6,DALR_1,1
Q5F1R6,DnaJ,1
Q5F1R6,zf-C2H2_jaz,1
Q5F1R6,zf-met,1
Q5J8M3,DUF1077,1
Q5JQF3,RRM_1,2
Q5JTZ9,tRNA-synt_2c,1
Q5JTZ9,tRNA_SAD,1
Q5ST30,Anticodon_1,1
Q5ST30,tRNA-synt_1,1
Q5ST30,tRNA-synt_1g,1
Q5SY16,CLP1_P,1
Q5T160,DALR_1,1
Q5T160,tRNA-synt_1d,1
Q5T200,zf-CCCH,1
Q5T3U5,ABC_membrane,2
Q5T3U5,ABC_tran,2
Q5T7N2,Tnp_22_dsRBD,2
Q5T7N2,Transposase_22,1
Q5VWX1,KH_1,1
Q5VWX1,Qua1,1
Q5VWX1,Sam68-YY,1
Q6IS14,eIF-5a,1
Q6NTF9,Rhomboid,1
Q6NWY9,FF,2
Q6NWY9,WW,2
Q6NZ52,Ribosomal_L27A,1
Q6P1Q0,LETM1_RBD,1
Q6PI48,GAD,1
Q6PI48,tRNA-synt_2,1
Q6PI48,tRNA_anti-codon,1
Q6R327,RICTOR_M,1
Q6R327,RICTOR_N,1
Q6R327,RICTOR_V,1
Q6R327,RICTOR_phospho,1
Q6R327,RasGEF_N_2,1
Q6ZP01,RRM_1,1
Q71UM5,Ribosomal_S27e,1
Q7KZF4,SNase,5
Q7KZF4,TUDOR,1
Q86W26,NACHT,1
Q86W26,NOD2_WH,1
Q86W26,PYRIN,1
Q86W50,MTS,1
Q86W50,Methyltransf_10,1
Q86Y82,SNARE,1
Q86Y82,Syntaxin,1
Q86Y82,Syntaxin_2,1
Q8IVT5,PK_Tyr_Ser-Thr,1
Q8IVT5,Pkinase,1
Q8IVT5,SAM_KSR1,1
Q8IVT5,SAM_KSR1_N,1
Q8IWX7,UNC45-central,1
Q8IZ69,Cons_hypoth95,1
Q8IZ69,MTS,1
Q8IZ69,Methyltransf_11,1
Q8IZ69,Methyltransf_25,1
Q8IZ69,Methyltransf_31,1
Q8IZ69,PCMT,1
Q8IZ69,Ubie_methyltran,1
Q8IZ69,tRNA_U5-meth_tr,1
Q8IZP2,HipN,1
Q8IZP2,TPR_8,1
Q8N1G4,B3_4,1
Q8N1G4,LRR_1,3
Q8N1G4,LRR_4,2
Q8N1G4,LRR_6,1
Q8N1G4,LRR_8,3
Q8N442,EFG_C,1
Q8N442,GTP_EFTU,1
Q8N442,GTP_EFTU_D2,1
Q8N442,LepA_C,1
Q8N442,MMR_HSR1,1
Q8N442,Ras,1
Q8N5Z5,BTB_2,1
Q8N7H5,Paf1,1
Q8N7X1,RRM_1,1
Q8NB49,Cation_ATPase,1
Q8NB49,E1-E2_ATPase,1
Q8NB49,Hydrolase,1
Q8NB49,PhoLip_ATPase_C,1
Q8NB49,PhoLip_ATPase_N,1
Q8NB90,AAA,2
Q8NB90,AAA_lid_3,2
Q8NB90,RuvB_N,1
Q8NC60,MMR_HSR1,1
Q8NDV7,Ago_hook,1
Q8NDV7,TNRC6-PABC_bdg,1
Q8NEV4,IQ,2
Q8NEV4,Myosin_head,1
Q8NEV4,PK_Tyr_Ser-Thr,1
Q8NEV4,Pkinase,1
Q8NFQ8,LAP1_C,1
Q8NFQ8,LAP1_N,1
Q8TAT6,NPL4,1
Q8TAT6,UN_NPL4,1
Q8TAT6,zf-NPL4,1
Q8TBF4,RRM_1,1
Q8TBF4,RRM_5,1
Q8TBF4,zf-CCHC,1
Q8TEQ6,ANAPC4_WD40,2
Q8TEQ6,WD40,3
Q8WUA2,Pro_isomerase,1
Q8WUA2,RRM_1,1
Q8WUI4,Hist_deacetyl,1
Q8WUM0,Nucleoporin_C,1
Q8WVV9,RRM_1,2
Q8WVV9,RRM_5,2
Q8WVV9,RRM_8,1
Q8WWM7,LsmAD,1
Q8WWM7,PAM2,1
Q8WWM7,SM-ATX,1
Q8WWY3,Nop,1
Q8WWY3,Prp31_C,1
Q8WX92,COBRA1,1
Q8WXF1,NOPS,1
Q8WXF1,RRM_1,2
Q92499,DEAD,1
Q92499,Helicase_C,1
Q92499,SPRY,1
Q92597,Abhydrolase_6,1
Q92597,Ndr,1
Q92598,HSP70,1
Q92620,DEAD,1
Q92620,HA2,1
Q92620,Helicase_C,1
Q92620,OB_NTP_bind,1
Q92804,RRM_1,1
Q92804,zf-RanBP,1
Q92832,EGF_3,1
Q92832,EGF_CA,4
Q92832,Laminin_G_2,1
Q92832,TILa,1
Q92832,VWC,2
Q92832,cEGF,1
Q92851,DED,2
Q92851,Peptidase_C14,1
Q92990,Kinetochor_Ybp2,1
Q93009,MATH,1
Q93009,UCH,1
Q93009,UCH_1,1
Q93009,USP7_C2,1
Q93009,USP7_ICP0_bdg,1
Q93084,Cation_ATPase,1
Q93084,Cation_ATPase_C,1
Q93084,Cation_ATPase_N,1
Q93084,E1-E2_ATPase,1
Q93084,Hydrolase,1
Q93084,Hydrolase_3,1
Q969S3,zf-C2H2_2,1
Q969S3,zf-C2H2_jaz,1
Q969S3,zf-met,1
Q969V5,GIDE,1
Q969V5,zf-C3HC4_3,1
Q96AJ9,V-SNARE,1
Q96AJ9,V-SNARE_C,1
