UniProt,PFAM,Count
O43353,PK_Tyr_Ser-Thr,1
O43353,Pkinase,1
O43639,SH2,1
O43639,SH3_1,3
O43639,SH3_2,3
O43639,SH3_9,3
O43707,CH,2
O43707,EFhand_Ca_insen,1
O43707,Spectrin,4
O43747,Adaptin_N,1
O43747,Alpha_adaptinC2,1
O43747,Cnd1,1
O60271,JIP_LZII,1
O60271,Jnk-SapK_ap_N,1
O60271,WD40_2,1
O60306,AAA_11,1
O60306,AAA_12,1
O60306,AAA_19,1
O60306,Aquarius_N,1
O60306,ResIII,1
O60341,Amino_oxidase,1
O60341,DAO,1
O60341,FAD_binding_2,1
O60341,NAD_binding_8,1
O60341,Pyr_redox,1
O60341,SWIRM,1
O60563,Cyclin_N,1
O60674,FERM_F1,1
O60674,FERM_F2,1
O60674,Jak1_Phl,1
O60674,PK_Tyr_Ser-Thr,2
O60674,Pkinase,2
O60674,SH2,1
O60885,BET,1
O60885,BRD4_CDT,1
O60885,Bromodomain,2
O75131,C2,2
O75131,Copine,1
O75150,zf-C3HC4,1
O75306,Complex1_49kDa,1
O75460,PK_Tyr_Ser-Thr,1
O75460,Pkinase,1
O75460,Ribonuc_2-5A,1
O75554,WW,2
O75554,zf-U1,1
O75800,zf-MYND,1
O75928,PINIT,1
O75928,zf-MIZ,1
O76021,Ribosomal_L1,1
O76031,AAA,1
O76031,AAA_2,1
O76031,AAA_5,1
O76031,ClpB_D2-small,1
O76031,Sigma54_activat,1
O94762,DEAD,1
O94762,Helicase_C,1
O94762,RecQ5,1
O94762,RecQ_Zn_bind,1
O94762,ResIII,1
O94763,Prefoldin,1
O94763,Prefoldin_3,1
O94913,CID,1
O94966,CS,2
O94966,UCH,1
O94966,USP19_linker,1
O94966,zf-MYND,1
O94973,Adaptin_N,1
O94973,Alpha_adaptinC2,1
O94973,Alpha_adaptin_C,1
O94973,Cnd1,1
O95433,AHSA1,1
O95433,Aha1_N,1
O95477,AAA_21,1
O95477,ABC2_membrane_3,2
O95477,ABC_tran,2
O95782,Adaptin_N,1
O95782,Alpha_adaptinC2,1
O95782,Alpha_adaptin_C,1
O95786,CARD_2,2
O95786,DEAD,1
O95786,Helicase_C,1
O95786,RIG-I_C,1
O95786,RIG-I_C-RD,1
O95786,ResIII,1
O95793,Staufen_C,1
O95793,dsrm,3
O95817,BAG,1
O95817,WW,1
P00519,F_actin_bind,1
P00519,PK_Tyr_Ser-Thr,1
P00519,Pkinase,1
P00519,SH2,1
P00519,SH3_1,1
P00519,SH3_2,1
P00519,SH3_9,1
P00533,Furin-like,1
P00533,GF_recep_IV,1
P00533,PK_Tyr_Ser-Thr,1
P00533,Pkinase,1
P00533,Recep_L_domain,2
P01100,bZIP_1,1
P01100,bZIP_2,1
P01100,bZIP_Maf,1
P01308,Insulin,1
P02649,Apolipoprotein,1
P02675,Fib_alpha,1
P02675,Fibrinogen_C,1
P03372,ESR1_C,1
P03372,Hormone_recep,1
P03372,Oest_recep,1
P03372,zf-C4,1
P04083,Annexin,4
P04150,GCR,1
P04150,Hormone_recep,1
P04150,zf-C4,1
P04626,Furin-like,1
P04626,GF_recep_IV,1
P04626,PK_Tyr_Ser-Thr,1
P04626,Pkinase,1
P04626,Recep_L_domain,2
P04792,HSP20,1
P05023,Cation_ATPase,1
P05023,Cation_ATPase_C,1
P05023,Cation_ATPase_N,1
P05023,E1-E2_ATPase,1
P05023,Hydrolase,1
P05026,Na_K-ATPase,1
P05129,C1_1,2
P05129,C2,1
P05129,PK_Tyr_Ser-Thr,1
P05129,Pkinase,1
P05129,Pkinase_C,1
P05161,Ubiquitin_2,1
P05161,ubiquitin,2
P05412,Jun,1
P05412,bZIP_1,1
P05412,bZIP_2,1
P05412,bZIP_Maf,1
P05556,EGF_2,1
P05556,I-EGF_1,1
P05556,Integrin_B_tail,1
P05556,Integrin_b_cyt,1
P05556,Integrin_beta,1
P05556,PSI_integrin,1
P05771,C1_1,2
P05771,C2,1
P05771,PK_Tyr_Ser-Thr,1
P05771,Pkinase,1
P05771,Pkinase_C,1
P05783,Filament,1
P06239,PK_Tyr_Ser-Thr,1
P06239,Pkinase,1
P06239,SH2,1
P06239,SH3_1,1
P06239,SH3_2,1
P06400,DUF3452,1
P06400,RB_A,1
P06400,RB_B,1
P06400,Rb_C,1
P06756,FG-GAP,3
P06756,Integrin_alpha,1
P06756,Integrin_alpha2,1
P07196,Filament,1
P07196,Filament_head,1
P07355,Annexin,4
P07737,Profilin,1
P07900,HATPase_c,1
P07900,HATPase_c_3,1
P07900,HSP90,1
P07948,PK_Tyr_Ser-Thr,1
P07948,Pkinase,1
P07948,SH2,1
P07948,SH3_1,1
P07948,SH3_2,1
P08047,zf-C2H2,3
P08047,zf-C2H2_4,1
P08069,Furin-like,1
P08069,PK_Tyr_Ser-Thr,1
P08069,Pkinase,1
P08069,Recep_L_domain,2
P08238,HATPase_c,1
P08238,HATPase_c_3,1
P08238,HSP90,1
P09651,HnRNPA1,1
P09651,RRM_1,2
P09651,RRM_7,1
P09874,BRCT,1
P09874,PADR1,1
P09874,PARP,1
P09874,PARP_reg,1
P09874,WGR,1
P09874,zf-PARP,2
P09884,DNA_pol_B,1
P09884,DNA_pol_B_exo1,1
P09884,DNA_pol_alpha_N,1
P09884,zf-DNA_Pol,1
P0DP24,EF-hand_1,4
P0DP24,EF-hand_4,1
P0DP24,EF-hand_5,4
P0DP24,EF-hand_6,2
P0DP24,EF-hand_7,2
P0DP24,EF-hand_8,3
P0DP24,EF-hand_9,1
P10275,Androgen_recep,1
P10275,Hormone_recep,1
P10275,zf-C4,1
P10415,BH4,1
P10415,Bcl-2,1
P10809,Cpn60_TCP1,1
P11021,HSP70,1
P11021,MreB_Mbl,1
P11142,HSP70,1
P11142,MreB_Mbl,1
P11171,4_1_CTD,1
P11171,FA,1
P11171,FERM_C,1
P11171,FERM_M,1
P11171,FERM_N,1
P11171,SAB,1
P11717,ATG27,2
P11717,CIMR,15
P11717,Man-6-P_recep,1
P11717,fn2,1
P11940,PABP,1
P11940,RRM_1,4
P11940,RRM_5,1
P12270,TPR_MLP1_2,1
P12814,CH,2
P12814,EFhand_Ca_insen,1
P12814,Spectrin,4
P12931,PK_Tyr_Ser-Thr,1
P12931,Pkinase,1
P12931,SH2,1
P12931,SH3_1,1
P12931,SH3_2,1
P12931,SH3_9,1
P12956,Ku,1
P12956,Ku_C,1
P12956,Ku_N,1
P12956,SAP,1
P13051,UDG,1
P13639,EFG_C,1
P13639,EFG_III,1
P13639,EFG_IV,1
P13639,GTP_EFTU,1
P13639,GTP_EFTU_D2,1
P13639,MMR_HSR1,1
P14314,EF-hand_5,1
P14314,PRKCSH,1
P14314,PRKCSH-like,1
P14314,PRKCSH_1,1
P14923,Arm,3
P15311,ERM_C,1
P15311,ERM_helical,1
P15311,FERM_C,1
P15311,FERM_M,1
P15311,FERM_N,1
P15884,HLH,1
P15927,RPA_C,1
P16220,bZIP_1,1
P16220,bZIP_2,1
P16220,pKID,1
P16333,SH2,1
P16333,SH3_1,3
P16333,SH3_2,3
P16333,SH3_9,3
P17252,C1_1,2
P17252,C2,1
P17252,PK_Tyr_Ser-Thr,1
P17252,Pkinase,1
P17252,Pkinase_C,1
P17612,Kinase-like,1
P17612,PK_Tyr_Ser-Thr,1
P17612,Pkinase,1
P17676,bZIP_2,1
P18031,Y_phosphatase,1
P19338,RRM_1,4
P19447,ERCC3_RAD25_C,1
P19447,Helicase_C,1
P19447,Helicase_C_3,1
P19447,ResIII,1
P19525,PK_Tyr_Ser-Thr,1
P19525,Pkinase,1
P19525,dsrm,2
P19634,NEXCaM_BD,1
P19634,Na_H_Exchanger,1
P20042,eIF-5_eIF-2B,1
P20336,Arf,1
P20336,Ras,1
P20336,Roc,1
P21333,CH,2
P21333,Filamin,23
P21399,Aconitase,1
P21399,Aconitase_C,1
P21580,OTU,1
P21580,zf-A20,4
P21860,Furin-like,1
P21860,GF_recep_IV,1
P21860,PK_Tyr_Ser-Thr,1
P21860,Pkinase,1
P21860,Recep_L_domain,2
P22681,Cbl_N,1
P22681,Cbl_N2,1
P22681,Cbl_N3,1
P22681,Prok-RING_4,1
P22681,UBA,1
P22681,zf-C3HC4,1
P22681,zf-C3HC4_3,1
P22681,zf-RING_2,1
P23142,EGF_CA,8
P23142,cEGF,5
P23396,KH_2,1
P23396,Ribosomal_S3_C,1
P23458,FERM_F1,1
P23458,FERM_F2,1
P23458,Jak1_Phl,1
P23458,PK_Tyr_Ser-Thr,2
P23458,Pkinase,2
P23588,RRM_1,1
P24588,WSK,1
P24928,RNA_pol_Rpb1_1,1
P24928,RNA_pol_Rpb1_2,1
P24928,RNA_pol_Rpb1_3,1
P24928,RNA_pol_Rpb1_4,1
P24928,RNA_pol_Rpb1_5,1
P24928,RNA_pol_Rpb1_6,1
P24928,RNA_pol_Rpb1_7,1
P24928,RNA_pol_Rpb1_R,42
P25685,DnaJ,1
P25685,DnaJ_C,1
P25686,DnaJ,1
P25963,Ank,4
P25963,Ank_2,2
P25963,Ank_3,3
P25963,Ank_4,1
P25963,Ank_5,2
P26038,ERM_C,1
P26038,ERM_helical,1
P26038,FERM_C,1
P26038,FERM_M,1
P26038,FERM_N,1
P26583,HMG_box,2
P26583,HMG_box_2,2
P27348,14-3-3,1
P27695,Exo_endo_phos,1
P27986,PI3K_P85_iSH2,1
P27986,RhoGAP,1
P27986,SH2,2
P28340,DNA_pol_B,1
P28340,DNA_pol_B_exo1,1
P28340,zf-C4pol,1
P29353,PID,1
P29353,SH2,1
P29558,RRM_1,2
P29590,DUF3583,1
P29590,zf-B_box,1
P31689,DnaJ,1
P31689,DnaJ_C,1
P31689,DnaJ_CXXCXGXG,1
P31749,Kinase-like,1
P31749,PH,1
P31749,PK_Tyr_Ser-Thr,1
P31749,Pkinase,1
P31749,Pkinase_C,1
P31946,14-3-3,1
P31947,14-3-3,1
P31948,STI1,2
P31948,TPR_1,3
P31948,TPR_11,2
P31948,TPR_12,1
P31948,TPR_16,2
P31948,TPR_2,2
P31948,TPR_7,1
P31948,TPR_8,4
P32121,Arrestin_C,1
P32121,Arrestin_N,1
P32243,Homeodomain,1
P32243,TF_Otx,1
P35221,Vinculin,2
P35568,IRS,1
P35568,PH,1
P35580,IQ,1
P35580,Myosin_N,1
P35580,Myosin_head,1
P35580,Myosin_tail_1,1
P35658,Nup214_FG,1
P35968,I-set,3
P35968,Ig_2,2
P35968,Ig_3,4
P35968,PK_Tyr_Ser-Thr,1
P35968,Pkinase,2
P35968,VEGFR-2_TMD,1
P35968,ig,2
P36507,ABC1,1
P36507,PK_Tyr_Ser-Thr,1
P36507,Pkinase,1
P36507,Pkinase_fungal,1
P36776,AAA,1
P36776,AAA_2,1
P36776,AAA_5,1
P36776,AAA_PrkA,1
P36776,ChlI,1
P36776,LON_substr_bdg,1
P36776,Lon_C,1
P37108,SRP14,1
P37198,Nsp1_C,1
P37840,Synuclein,1
P38398,BRCT,2
P38398,BRCT_assoc,1
P38398,zf-C3HC4,1
P38398,zf-C3HC4_2,1
P38398,zf-C3HC4_3,1
P38398,zf-RING_UBOX,1
P38919,DEAD,1
P38919,Helicase_C,1
P38935,AAA_11,1
P38935,AAA_12,1
P38935,AAA_19,1
P38935,AAA_30,1
P38935,R3H,1
P38935,ResIII,1
P38935,zf-AN1,1
P39748,XPG_I,1
P39748,XPG_N,1
P41240,PK_Tyr_Ser-Thr,1
P41240,Pkinase,1
P41240,SH2,1
P41240,SH3_1,1
P41240,SH3_2,1
P41240,SH3_9,1
P42224,SH2,1
P42224,STAT1_TAZ2bind,1
P42224,STAT_alpha,1
P42224,STAT_bind,1
P42224,STAT_int,1
P42704,PPR,6
P42704,PPR_3,3
P42704,PPR_long,1
P42858,DUF3652,1
P43246,MutS_I,1
P43246,MutS_II,1
P43246,MutS_III,1
P43246,MutS_IV,1
P43246,MutS_V,1
P43405,PK_Tyr_Ser-Thr,1
P43405,Pkinase,1
P43405,SH2,2
P45973,Chromo,1
P45973,Chromo_shadow,1
P46060,LRR_6,4
P46060,RanGAP1_C,1
P46108,SH2,1
P46108,SH3_1,1
P46108,SH3_2,2
P46108,SH3_9,1
P46109,SH2,1
P46109,SH3_1,1
P46109,SH3_2,2
P46109,SH3_9,1
P46379,BAG6,1
P46379,ubiquitin,1
P46527,CDI,1
P46940,CH,1
P46940,IQ,4
P46940,RasGAP,1
P46940,RasGAP_C,1
P48723,HSP70,2
P48723,MreB_Mbl,1
P49023,LIM,4
P49023,Paxillin,1
P49759,PK_Tyr_Ser-Thr,1
P49759,Pkinase,1
P49761,PK_Tyr_Ser-Thr,1
P49761,Pkinase,1
P49815,DUF3384,1
P49815,Rap_GAP,1
P49815,Tuberin,1
P50502,HipN,1
P50502,STI1,1
P50542,TPR_16,3
P50542,TPR_7,1
P50542,TPR_8,3
P50616,BTG,1
P51530,AAA_11,2
P51530,AAA_12,1
P51530,AAA_19,1
P51530,AAA_30,1
P51530,Dna2,1
P51530,PDDEXK_1,1
P51532,BRK,1
P51532,Bromodomain,1
P51532,HSA,1
P51532,Helicase_C,1
P51532,QLQ,1
P51532,ResIII,1
P51532,SNF2-rel_dom,1
P51532,SnAC,1
P51587,BRCA-2_OB1,1
P51587,BRCA-2_OB3,1
P51587,BRCA-2_helical,1
P51587,BRCA2,7
P51587,Tower,1
P51608,MBD,1
P52701,MutS_I,1
P52701,MutS_II,1
P52701,MutS_III,1
P52701,MutS_IV,1
P52701,MutS_V,1
P52701,PWWP,1
P52948,Nucleoporin2,1
P52948,Nup96,1
P53634,CathepsinC_exc,1
P53634,Peptidase_C1,1
P54132,BDHCT,1
P54132,BDHCT_assoc,1
P54132,BLM_N,1
P54132,DEAD,1
P54132,HRDC,1
P54132,Helicase_C,1
P54132,RQC,1
P54132,RecQ_Zn_bind,1
P54652,HSP70,1
P54652,MreB_Mbl,1
P54727,Rad60-SLD,1
P54727,Rad60-SLD_2,1
P54727,UBA,2
P54727,XPC-binding,1
P54727,ubiquitin,1
P55011,AA_permease,1
P55011,AA_permease_2,1
P55011,AA_permease_N,1
P55011,SLC12,1
P55072,AAA,2
P55072,AAA_5,1
P55072,AAA_lid_3,2
P55072,CDC48_2,1
P55072,CDC48_N,1
P55072,Vps4_C,1
P55884,RRM_1,1
P55884,eIF2A,1
P57772,GTP_EFTU,1
P57772,MMR_HSR1,1
P60228,PCI,1
P60228,eIF3_N,1
P60842,DEAD,1
P60842,Helicase_C,1
P60842,ResIII,1
P61011,AAA_33,1
P61011,SRP54,1
P61011,SRP54_N,1
P61011,SRP_SPB,1
P61011,cobW,1
P61289,PA28_alpha,1
P61289,PA28_beta,1
P61619,Plug_translocon,1
P61619,SecY,1
P61970,NTF2,1
P61981,14-3-3,1
P62081,Ribosomal_S7e,1
P62136,Metallophos,1
P62136,STPPase_N,1
P62750,Ribosomal_L23,1
P62750,Ribosomal_L23eN,1
P62847,Ribosomal_S24e,1
P62877,zf-ANAPC11,1
P62877,zf-rbx1,1
P62937,Pro_isomerase,1
P62979,Rad60-SLD,1
P62979,Ribosomal_S27,1
P62979,Ubiquitin_2,1
P62979,ubiquitin,1
P62993,SH2,1
P62993,SH3_1,2
P62993,SH3_2,2
P62993,SH3_9,2
P63010,Adaptin_N,1
P63010,Alpha_adaptinC2,1
P63010,B2-adapt-app_C,1
P63010,Cnd1,1
P63010,HEAT_2,1
P63165,Rad60-SLD,1
P63165,ubiquitin,1
P63241,eIF-5a,1
P63279,UQ_con,1
P68036,RWD,1
P68036,UQ_con,1
P68363,Tubulin,1
P68363,Tubulin_C,1
P68371,Tubulin,1
P68371,Tubulin_C,1
P78317,Prok-RING_4,1
P78317,zf-C3HC4,1
P78317,zf-C3HC4_2,1
P78317,zf-C3HC4_3,1
P78317,zf-RING_2,1
P78317,zf-RING_5,1
P78317,zf-RING_UBOX,1
P78362,PK_Tyr_Ser-Thr,1
P78362,Pkinase,2
P78560,CARD,1
P78560,Death,1
P80192,PK_Tyr_Ser-Thr,1
P80192,Pkinase,1
P80192,SH3_1,1
P80192,SH3_2,1
P80192,SH3_9,1
Q00403,Cyclin_N,1
Q00403,TFIIB,2
Q00403,TF_Zn_Ribbon,1
Q00535,PK_Tyr_Ser-Thr,1
Q00535,Pkinase,1
Q00577,PurA,1
Q00613,HSF_DNA-bind,1
Q00613,Vert_HS_TF,1
Q00839,AAA_33,1
Q00839,SAP,1
Q00839,SPRY,1
Q00987,SWIB,1
Q00987,zf-C3HC4_3,1
Q00987,zf-RanBP,1
Q01860,Homeodomain,1
Q01860,Pou,1
Q01959,SNF,1
Q02750,ABC1,1
Q02750,PK_Tyr_Ser-Thr,1
Q02750,Pkinase,1
Q02750,Pkinase_fungal,1
Q02779,PK_Tyr_Ser-Thr,1
Q02779,Pkinase,1
Q02779,SH3_1,1
Q02779,SH3_2,1
Q02779,SH3_9,1
Q02790,FKBP_C,2
Q02790,TPR_1,1
Q02790,TPR_2,1
Q02790,TPR_6,1
Q02790,TPR_8,2
Q03135,Caveolin,1
Q03468,Helicase_C,1
Q03468,SNF2-rel_dom,1
Q04206,RHD_DNA_bind,1
Q04206,RHD_dimer,1
Q04656,E1-E2_ATPase,1
Q04656,HMA,6
Q04656,Hydrolase,1
Q04656,Hydrolase_3,1
Q04771,Activin_recp,1
Q04771,PK_Tyr_Ser-Thr,1
Q04771,Pkinase,1
Q04771,TGF_beta_GS,1
Q05397,FERM_M,1
Q05397,FERM_N_2,1
Q05397,Focal_AT,1
Q05397,PK_Tyr_Ser-Thr,1
Q05397,Pkinase,1
Q05823,Ank,2
Q05823,Ank_2,4
Q05823,Ank_3,1
Q05823,Ank_4,3
Q05823,Ank_5,2
Q05823,Kdo,1
Q05823,PK_Tyr_Ser-Thr,1
Q05823,Pkinase,1
Q05823,Ribonuc_2-5A,1
Q06124,SH2,2
Q06124,Y_phosphatase,1
Q06187,BTK,1
Q06187,PH,1
Q06187,PK_Tyr_Ser-Thr,1
Q06187,Pkinase,1
Q06187,SH2,1
Q06187,SH3_1,1
Q06187,SH3_2,1
Q06187,SH3_9,1
Q06787,Agenet,1
Q06787,FXMRP1_C_core,1
Q06787,FXMR_C2,1
Q06787,KH_1,2
Q06787,KH_9,1
Q06787,Tudor_FRX1,1
Q07021,MAM33,1
Q07912,GTPase_binding,1
Q07912,Inhibitor_Mig-6,1
Q07912,PK_Tyr_Ser-Thr,1
Q07912,Pkinase,1
Q07912,SH3_9,1
Q07954,DUF5050,1
Q07954,EGF_CA,3
Q07954,FXa_inhibition,3
Q07954,Ldl_recept_a,29
Q07954,Ldl_recept_b,16
Q07954,cEGF,1
Q08211,DEAD,1
Q08211,HA2,1
Q08211,Helicase_C,1
Q08211,OB_NTP_bind,1
Q08211,dsrm,2
Q09472,Bromodomain,1
Q09472,Creb_binding,1
Q09472,HAT_KAT11,1
Q09472,KIX,1
Q09472,RING_CBP-p300,1
Q09472,ZZ,1
Q09472,zf-TAZ,2
Q12802,PH,1
Q12802,PH_16,1
Q12802,RII_binding_1,1
Q12802,RhoGEF,1
Q12834,ANAPC4_WD40,1
Q12834,WD40,4
Q12873,CHDCT2,1
Q12873,CHDII_SANT-like,1
Q12873,CHDNT,1
Q12873,Chromo,1
Q12873,DUF1087,1
Q12873,HDA2-3,1
Q12873,Helicase_C,1
Q12873,PHD,2
Q12873,ResIII,1
Q12873,SNF2-rel_dom,1
Q12929,PID,1
Q12929,PTB,1
Q12929,SAM_3,1
Q12929,SH3_1,1
Q12929,SH3_2,1
Q12929,SH3_9,1
Q12959,Guanylate_kin,1
Q12959,L27_1,1
Q12959,MAGUK_N_PEST,1
Q12959,PDZ,3
Q12959,PDZ_6,2
Q12959,PDZ_assoc,1
Q12959,SH3_1,1
Q12959,SH3_2,1
Q13363,2-Hacid_dh,1
Q13363,2-Hacid_dh_C,1
Q13363,NAD_binding_2,1
Q13501,PB1,1
Q13501,UBA_5,1
Q13501,ZZ,1
Q13526,Rotamase,1
Q13526,Rotamase_3,1
Q13526,WW,1
Q13541,eIF_4EBP,1
Q13546,Death,1
Q13546,PK_Tyr_Ser-Thr,1
Q13546,Pkinase,1
Q13546,RHIM,1
Q13569,UDG,1
Q13620,Cullin,1
Q13620,Cullin_Nedd8,1
Q13625,Ank,2
Q13625,Ank_2,1
Q13625,Ank_3,2
Q13625,Ank_4,1
Q13625,Ank_5,1
Q13625,SH3_1,1
Q13625,SH3_2,1
Q13625,SH3_9,1
Q13838,DEAD,1
Q13838,Helicase_C,1
Q13838,ResIII,1
Q14008,CLASP_N,3
Q14008,HEAT,1
Q14011,RRM_1,1
Q14134,zf-B_box,1
Q14152,PCI,1
Q14240,DEAD,1
Q14240,Helicase_C,1
Q14240,ResIII,1
Q14289,FERM_M,1
Q14289,FERM_N_2,1
Q14289,Focal_AT,1
Q14289,PK_Tyr_Ser-Thr,1
Q14289,Pkinase,1
Q14318,FKBP_C,1
Q14318,TPR_14,1
Q14318,TPR_2,1
Q14318,TPR_8,1
Q14527,HIRAN,1
Q14527,Helicase_C,1
Q14527,SNF2-rel_dom,1
Q14527,zf-C3HC4,1
Q14527,zf-C3HC4_2,1
Q14527,zf-C3HC4_3,1
Q14527,zf-RING_UBOX,1
Q14694,PAM2,1
Q14694,UCH,1
Q14978,SRP40_C,1
Q149N8,Helicase_C,1
Q149N8,Linker_histone,1
Q149N8,SNF2-rel_dom,1
Q15020,LSM_int_assoc,1
Q15020,Lsm_interact,1
Q15020,RRM_1,2
Q15056,RRM_1,1
Q15070,60KD_IMP,1
Q15388,MAS20,1
Q15545,TAFII55_N,1
Q15554,Myb_DNA-bind_6,1
Q15554,Myb_DNA-binding,1
Q15554,TERF2_RBM,1
Q15554,TRF,1
Q15633,dsrm,2
Q15650,ASCH,1
Q15650,zf-C2HC5,1
Q15691,CH,1
Q15691,EB1,1
Q15717,RRM_1,3
Q15717,RRM_5,2
Q15788,DUF1518,2
Q15788,HLH,1
Q15788,NCOA_u2,1
Q15788,Nuc_rec_co-act,1
Q15788,PAS,1
Q15788,PAS_11,1
Q15788,SRC-1,1
Q15796,MH1,1
Q15796,MH2,1
Q15797,MH1,1
Q15797,MH2,1
Q15811,C2,1
Q15811,EF-hand_4,2
Q15811,INTAP,1
Q15811,PH_13,1
Q15811,RhoGEF,1
Q15811,SH3_1,5
Q15811,SH3_2,4
Q15811,SH3_9,4
Q15910,EZH2_WD-Binding,1
Q15910,PRC2_HTH_1,1
Q15910,SET,1
Q15910,preSET_CXC,1
Q16531,CPSF_A,1
Q16531,MMS1_N,1
Q16539,ABC1,1
Q16539,PK_Tyr_Ser-Thr,1
Q16539,Pkinase,1
Q16543,CDC37_C,1
Q16543,CDC37_M,1
Q16543,CDC37_N,1
Q16610,ECM1,1
Q16644,Kdo,1
Q16644,PK_Tyr_Ser-Thr,1
Q16644,Pkinase,1
Q16658,Fascin,4
Q16665,HIF-1,1
Q16665,HIF-1a_CTAD,1
Q16665,PAS,2
Q16665,PAS_11,1
Q16665,PAS_3,1
Q16665,PAS_9,2
Q3V6T2,HOOK_N,1
Q4LE58,MA3,1
Q4LE58,MIF4G,1
Q4LE58,W2,1
Q5TCZ1,PX,1
Q5TCZ1,SH3_1,4
Q5TCZ1,SH3_2,2
Q5TCZ1,SH3_9,1
Q6FI35,PCNA_C,1
Q6FI35,PCNA_N,1
Q6FI35,Rad1,1
Q6FI35,Rad9,1
Q6ICQ4,Ribosomal_60s,1
Q6PKB3,MRP-S27,1
Q6PKG0,La,1
Q6Y7W6,GYF,1
Q6ZNA4,RNF111_N,1
Q6ZNA4,zf-C3HC4,1
Q6ZNA4,zf-C3HC4_2,1
Q6ZNA4,zf-C3HC4_3,1
Q6ZNA4,zf-RING_11,1
Q6ZNA4,zf-RING_2,1
Q71UM5,Ribosomal_S27e,1
Q7KZF4,SNase,5
Q7KZF4,TUDOR,1
Q7KZI7,ABC1,1
Q7KZI7,KA1,1
Q7KZI7,Kinase-like,1
Q7KZI7,PK_Tyr_Ser-Thr,1
Q7KZI7,Pkinase,1
Q7KZI7,UBA,1
Q7Z2E3,DcpS_C,1
Q7Z2E3,FHA,1
Q7Z2E3,FHA_2,1
Q7Z2E3,HIT,1
Q7Z2E3,zf-C2HE,1
Q7Z478,DEAD,1
Q7Z478,HA2,1
Q7Z478,Helicase_C,1
Q7Z478,OB_NTP_bind,1
Q7Z6J0,SH3_1,4
Q7Z6J0,SH3_2,3
Q7Z6J0,SH3_9,4
Q7Z6J0,zf-C3HC4,1
Q7Z6J0,zf-C3HC4_2,1
Q7Z6J0,zf-C3HC4_3,1
Q7Z6J0,zf-RING_2,1
Q7Z6J0,zf-RING_UBOX,1
Q7Z759,Cpn60_TCP1,1
Q86TM6,zf-C3HC4,1
Q86TM6,zf-C3HC4_2,1
Q86TM6,zf-RING_2,1
Q86TM6,zf-RING_UBOX,1
Q86UE4,LYRIC,1
Q86UP2,Rib_recp_KP_reg,1
Q86US8,EST1,1
Q86US8,EST1_DNA_bind,1
Q86US8,PIN_4,1
Q86UT5,PDZ,4
