UniProt,PFAM,Count
O00217,Fer4_9,1
O00303,JAB,1
O00303,MitMem_reg,1
O00505,Arm,8
O00505,Arm_3,1
O00505,HEAT_2,1
O00505,HEAT_EZ,1
O00505,IBB,1
O00566,Mpp10,1
O00629,Arm,8
O00629,Arm_3,1
O00629,HEAT_2,1
O00629,HEAT_EZ,1
O00629,IBB,1
O00763,ACC_central,1
O00763,Biotin_carb_C,1
O00763,Biotin_carb_N,1
O00763,Biotin_lipoyl,1
O00763,CPSase_L_D2,1
O00763,Carboxyl_trans,1
O14653,V-SNARE_C,1
O14656,Torsin,1
O14657,AAA,1
O14657,Torsin,1
O14662,SNARE,1
O14662,Syntaxin,1
O14744,PRMT5,1
O14744,PRMT5_C,1
O14744,PRMT5_TIM,1
O14967,Calreticulin,1
O14980,CRM1_C,1
O14980,CRM1_repeat,1
O14980,CRM1_repeat_2,1
O14980,CRM1_repeat_3,1
O14980,IBN_N,1
O14980,Xpo1,1
O14981,DUF3535,1
O14981,Helicase_C,1
O14981,SNF2-rel_dom,1
O15047,N-SET,1
O15047,RRM_1,1
O15047,SET,1
O15371,eIF-3_zeta,1
O15400,SNARE,1
O15400,Syntaxin,1
O15400,Syntaxin_2,1
O15439,ABC_membrane,2
O15439,ABC_tran,2
O43143,DEAD,1
O43143,HA2,1
O43143,Helicase_C,1
O43143,OB_NTP_bind,1
O43306,AC_N,1
O43306,Adcy_cons_dom,1
O43306,Guanylate_cyc,2
O43592,Exportin-T,1
O43592,IBN_N,1
O43592,Xpo1,1
O43752,SNARE,1
O43752,Syntaxin-6_N,1
O43818,WD40,5
O43819,SCO1-SenC,1
O43823,AKAP95,1
O43865,2-Hacid_dh_C,1
O43865,AdoHcyase,2
O43865,AdoHcyase_NAD,1
O43865,IlvN,1
O43933,AAA,2
O43933,AAA_lid_3,1
O43933,PEX-1N,1
O43933,PEX-2N,1
O60271,JIP_LZII,1
O60271,Jnk-SapK_ap_N,1
O60271,WD40_2,1
O60287,NopRA1,1
O60287,Npa1,1
O60499,SNARE,1
O60499,Syntaxin-6_N,1
O60518,HEAT,2
O60518,HEAT_2,1
O60518,HEAT_EZ,1
O60518,Importin_rep_4,1
O60518,Importin_rep_6,1
O60716,Arm,3
O60749,PX,1
O60749,Sorting_nexin,1
O60749,Vps5,1
O60830,Tim17,1
O60885,BET,1
O60885,BRD4_CDT,1
O60885,Bromodomain,2
O75132,Dimer_Tnp_hAT,1
O75132,zf-BED,4
O75190,DnaJ,1
O75306,Complex1_49kDa,1
O75347,TBCA,1
O75477,Band_7,1
O75494,RRM_1,1
O75525,KH_1,1
O75525,Qua1,1
O75525,Sam68-YY,1
O75526,RBM1CTR,1
O75526,RRM_1,1
O75534,CSD,5
O75534,SUZ-C,1
O75674,GAT,1
O75674,VHS,1
O75880,AhpC-TSA,1
O75880,SCO1-SenC,1
O76003,Glutaredoxin,2
O76003,Phosducin,1
O76003,Thioredoxin,1
O76024,WC-rich,1
O76024,WCOB,1
O76024,WEF-hand,1
O76024,WSLR,2
O76031,AAA,1
O76031,AAA_2,1
O76031,AAA_5,1
O76031,ClpB_D2-small,1
O76031,Sigma54_activat,1
O76094,ANAPC3,1
O76094,SRP72,1
O76094,SRP_TPR_like,1
O76094,TPR_8,2
O94905,Band_7,1
O94906,PRP1_N,1
O94906,TPR_8,1
O94973,Adaptin_N,1
O94973,Alpha_adaptinC2,1
O94973,Alpha_adaptin_C,1
O94973,Cnd1,1
O95249,V-SNARE_C,1
O95255,ABC_membrane,2
O95255,ABC_tran,2
O95391,Slu7,1
O95786,CARD_2,2
O95786,DEAD,1
O95786,Helicase_C,1
O95786,RIG-I_C,1
O95786,RIG-I_C-RD,1
O95786,ResIII,1
P00338,Ldh_1_C,1
P00338,Ldh_1_N,1
P00387,FAD_binding_6,1
P00387,NAD_binding_1,1
P00533,Furin-like,1
P00533,GF_recep_IV,1
P00533,PK_Tyr_Ser-Thr,1
P00533,Pkinase,1
P00533,Recep_L_domain,2
P00558,PGK,1
P00747,DUF1986,1
P00747,Kringle,5
P00747,PAN_1,1
P00747,Trypsin,1
P00747,Trypsin_2,1
P02008,Globin,1
P02511,Crystallin,1
P02511,HSP20,1
P02647,Apolipoprotein,1
P02786,PA,1
P02786,Peptidase_M28,1
P02786,TFR_dimer,1
P04040,Catalase,1
P04040,Catalase-rel,1
P04075,Glycolytic,1
P04083,Annexin,4
P04150,GCR,1
P04150,Hormone_recep,1
P04150,zf-C4,1
P04626,Furin-like,1
P04626,GF_recep_IV,1
P04626,PK_Tyr_Ser-Thr,1
P04626,Pkinase,1
P04626,Recep_L_domain,2
P04843,Ribophorin_I,1
P05026,Na_K-ATPase,1
P05161,Ubiquitin_2,1
P05161,ubiquitin,2
P05165,Biotin_carb_C,1
P05165,Biotin_carb_N,1
P05165,Biotin_lipoyl,1
P05165,CPSase_L_D2,1
P05165,Dala_Dala_lig_C,1
P05165,PCC_BT,1
P05165,RimK,1
P05166,Carboxyl_trans,1
P05556,EGF_2,1
P05556,I-EGF_1,1
P05556,Integrin_B_tail,1
P05556,Integrin_b_cyt,1
P05556,Integrin_beta,1
P05556,PSI_integrin,1
P06400,DUF3452,1
P06400,RB_A,1
P06400,RB_B,1
P06400,Rb_C,1
P06744,PGI,1
P07355,Annexin,4
P07437,Tubulin,1
P07437,Tubulin_C,1
P08238,HATPase_c,1
P08238,HATPase_c_3,1
P08238,HSP90,1
P08708,Ribosomal_S17e,1
P08865,40S_SA_C,1
P08865,Ribosomal_S2,2
P09132,SRP19,1
P09884,DNA_pol_B,1
P09884,DNA_pol_B_exo1,1
P09884,DNA_pol_alpha_N,1
P09884,zf-DNA_Pol,1
P09936,Peptidase_C12,1
P10809,Cpn60_TCP1,1
P10909,Clusterin,1
P11021,HSP70,1
P11021,MreB_Mbl,1
P11142,HSP70,1
P11142,MreB_Mbl,1
P11233,Arf,1
P11233,Ras,1
P11233,Roc,1
P11441,Rad60-SLD,1
P11441,Tugs,1
P11441,ubiquitin,1
P11498,Biotin_carb_C,1
P11498,Biotin_carb_N,1
P11498,Biotin_lipoyl,1
P11498,CPSase_L_D2,1
P11498,Dala_Dala_lig_C,1
P11498,HMGL-like,1
P11498,PYC_OADA,1
P12004,PCNA_C,1
P12004,PCNA_N,1
P12004,Rad1,1
P12004,Rad9,1
P12268,CBS,2
P12268,FMN_dh,1
P12268,IMPDH,1
P12268,NMO,1
P13010,Ku,1
P13010,Ku_C,1
P13010,Ku_N,1
P13010,Ku_PK_bind,1
P13535,Myosin_N,1
P13535,Myosin_head,1
P13535,Myosin_tail_1,1
P13637,Cation_ATPase,1
P13637,Cation_ATPase_C,1
P13637,Cation_ATPase_N,1
P13637,E1-E2_ATPase,1
P13637,Hydrolase,1
P13639,EFG_C,1
P13639,EFG_III,1
P13639,EFG_IV,1
P13639,GTP_EFTU,1
P13639,GTP_EFTU_D2,1
P13639,MMR_HSR1,1
P13861,RIIa,1
P13861,cNMP_binding,2
P14625,HATPase_c,1
P14625,HATPase_c_3,1
P14625,HSP90,1
P14635,Cyclin_C,1
P14635,Cyclin_N,1
P14735,Peptidase_M16,1
P14735,Peptidase_M16_C,2
P14735,Peptidase_M16_M,1
P15170,GTP_EFTU,1
P15170,GTP_EFTU_D2,1
P15170,GTP_EFTU_D3,1
P15559,FMN_red,1
P15559,Flavodoxin_2,1
P15880,Ribosomal_S5,1
P15880,Ribosomal_S5_C,1
P17066,HSP70,1
P17066,MreB_Mbl,1
P17612,Kinase-like,1
P17612,PK_Tyr_Ser-Thr,1
P17612,Pkinase,1
P17844,DEAD,1
P17844,Helicase_C,1
P17844,P68HR,2
P17931,Gal-bind_lectin,1
P17987,Cpn60_TCP1,1
P20020,ATP_Ca_trans_C,1
P20020,Cation_ATPase,1
P20020,Cation_ATPase_C,1
P20020,Cation_ATPase_N,1
P20020,E1-E2_ATPase,2
P20020,Hydrolase,1
P20020,Hydrolase_3,1
P21860,Furin-like,1
P21860,GF_recep_IV,1
P21860,PK_Tyr_Ser-Thr,1
P21860,Pkinase,1
P21860,Recep_L_domain,2
P22314,E1_4HB,1
P22314,E1_FCCH,1
P22314,E1_UFD,1
P22314,ThiF,2
P22314,UBA_E1_SCCH,1
P23396,KH_2,1
P23396,Ribosomal_S3_C,1
P24390,ER_lumen_recept,1
P24534,EF-1_beta_acid,1
P24534,EF1_GNE,1
P24941,PK_Tyr_Ser-Thr,1
P24941,Pkinase,1
P25205,MCM,1
P25205,MCM_N,1
P25205,MCM_OB,1
P25205,MCM_lid,1
P25205,Mg_chelatase,1
P25311,C1-set,1
P25311,MHC_I,1
P25398,Ribosomal_L7Ae,1
P25490,zf-C2H2,3
P25789,Proteasome,1
P25789,Proteasome_A_N,1
P26641,EF1G,1
P26641,GST_C,1
P26641,GST_C_2,1
P26641,GST_C_3,1
P26641,GST_N,1
P26641,GST_N_3,1
P27105,Band_7,1
P27348,14-3-3,1
P27448,KA1,1
P27448,Kinase-like,1
P27448,PK_Tyr_Ser-Thr,1
P27448,Pkinase,1
P27448,UBA,1
P27824,Calreticulin,1
P28070,Proteasome,1
P29466,CARD,1
P29466,Peptidase_C14,1
P30041,1-cysPrx_C,1
P30041,AhpC-TSA,1
P30041,Redoxin,1
P31323,RIIa,1
P31323,cNMP_binding,2
P31689,DnaJ,1
P31689,DnaJ_C,1
P31689,DnaJ_CXXCXGXG,1
P33527,ABC_membrane,2
P33527,ABC_tran,2
P33947,ER_lumen_recept,1
P33993,AAA_5,1
P33993,MCM,1
P33993,MCM_N,1
P33993,MCM_OB,1
P33993,MCM_lid,1
P33993,Mg_chelatase,1
P35241,ERM_C,1
P35241,ERM_helical,1
P35241,FERM_C,1
P35241,FERM_M,1
P35241,FERM_N,1
P35613,I-set,2
P35613,Ig_3,2
P35613,ig,1
P35658,Nup214_FG,1
P36941,TNFR_c6,3
P37198,Nsp1_C,1
P38606,ATP-synt_ab,1
P38606,ATP-synt_ab_N,1
P38606,ATP-synt_ab_Xtn,1
P38646,HSP70,1
P38646,MreB_Mbl,1
P39019,Ribosomal_S19e,1
P40855,Pex19,1
P40937,AAA,1
P40937,AAA_24,1
P40937,DNA_pol3_delta2,1
P40937,Rad17,1
P40937,Rep_fac_C,1
P40938,AAA,1
P40938,DNA_pol3_delta2,1
P40938,Rad17,1
P41091,GTP_EFTU,1
P41091,GTP_EFTU_D2,1
P41091,eIF2_C,1
P42224,SH2,1
P42224,STAT1_TAZ2bind,1
P42224,STAT_alpha,1
P42224,STAT_bind,1
P42224,STAT_int,1
P42345,DUF3385,1
P42345,FAT,1
P42345,FATC,1
P42345,FRB_dom,1
P42345,PI3_PI4_kinase,1
P42677,Ribosomal_S27e,1
P42704,PPR,6
P42704,PPR_3,3
P42704,PPR_long,1
P45973,Chromo,1
P45973,Chromo_shadow,1
P46459,AAA,2
P46459,AAA_lid_3,1
P46459,CDC48_2,1
P46459,CDC48_N,1
P46781,Ribosomal_S4,1
P46781,S4,1
P46782,Ribosomal_S7,1
P46783,S10_plectin,1
P46940,CH,1
P46940,IQ,4
P46940,RasGAP,1
P46940,RasGAP_C,1
P48444,Adap_comp_sub,1
P48444,Clat_adaptor_s,1
P48741,HSP70,1
P48741,MreB_Mbl,1
P49327,ADH_zinc_N,1
P49327,ADH_zinc_N_2,1
P49327,Acyl_transf_1,1
P49327,KAsynt_C_assoc,1
P49327,KR,1
P49327,Ketoacyl-synt_C,1
P49327,Methyltransf_12,1
P49327,PP-binding,1
P49327,PS-DH,1
P49327,Thioesterase,1
P49327,ketoacyl-synt,1
P49411,GTP_EFTU,1
P49411,GTP_EFTU_D2,1
P49411,GTP_EFTU_D3,1
P49454,CENP-F_C_Rb_bdg,1
P49454,CENP-F_N,1
P49454,CENP-F_leu_zip,3
P49458,SRP9-21,1
P49643,DNA_primase_lrg,1
P50991,Cpn60_TCP1,1
P50993,Cation_ATPase,1
P50993,Cation_ATPase_C,1
P50993,Cation_ATPase_N,1
P50993,E1-E2_ATPase,1
P50993,Hydrolase,1
P51116,Agenet,1
P51116,FXMRP1_C_core,1
P51116,FXR_C1,1
P51116,KH_1,2
P51116,KH_9,1
P51116,Tudor_FRX1,1
P52272,HnRNP_M_NLS,1
P52272,RRM_1,3
P52292,Arm,8
P52292,Arm_3,1
P52292,HEAT_EZ,2
P52292,IBB,1
P52294,Arm,8
P52294,Arm_3,1
P52294,HEAT,1
P52294,IBB,1
P52630,SH2,1
P52630,STAT2_C,1
P52630,STAT_alpha,1
P52630,STAT_bind,1
P52630,STAT_int,1
P52907,F-actin_cap_A,1
P52948,Nucleoporin2,1
P52948,Nup96,1
P54886,AA_kinase,1
P54886,Aldedh,1
P55060,CAS_CSE1,1
P55060,Cse1,1
P55060,IBN_N,1
P55072,AAA,2
P55072,AAA_5,1
P55072,AAA_lid_3,2
P55072,CDC48_2,1
P55072,CDC48_N,1
P55072,Vps4_C,1
P55789,Evr1_Alr,1
P56182,Nop52,1
P56270,zf-C2H2,2
P56270,zf-C2H2_4,2
P56270,zf-C2H2_6,2
P60709,Actin,1
P60842,DEAD,1
P60842,Helicase_C,1
P60842,ResIII,1
P61011,AAA_33,1
P61011,SRP54,1
P61011,SRP54_N,1
P61011,SRP_SPB,1
P61011,cobW,1
P61026,Arf,1
P61026,Gtr1_RagA,1
P61026,Ras,1
P61026,Roc,1
P61221,ABC_tran,2
P61221,Fer4,1
P61221,RLI,1
P61247,Ribosomal_S3Ae,1
P61289,PA28_alpha,1
P61289,PA28_beta,1
P61353,KOW,1
P61353,Ribosomal_L27e,1
P61604,Cpn10,1
P61619,Plug_translocon,1
P61619,SecY,1
P61970,NTF2,1
P61978,KH_1,3
P61978,ROKNT,1
P61981,14-3-3,1
P62072,zf-Tim10_DDP,1
P62081,Ribosomal_S7e,1
P62241,Ribosomal_S8e,1
P62244,Ribosomal_S8,1
P62249,Ribosomal_S9,1
P62263,Ribosomal_S11,1
P62266,Ribosom_S12_S23,1
P62269,Ribosomal_S13,1
P62277,Ribosomal_S13_N,1
P62277,Ribosomal_S15,1
P62280,Ribosomal_S17,1
P62280,Ribosomal_S17_N,1
P62701,40S_S4_C,1
P62701,KOW,1
P62701,RS4NT,1
P62701,Ribosomal_S4e,1
P62701,S4,1
P62753,Ribosomal_S6e,1
P62820,Arf,1
P62820,Gtr1_RagA,1
P62820,MMR_HSR1,1
P62820,Ras,1
P62820,Roc,1
P62826,Arf,1
P62826,Ras,1
P62826,Roc,1
P62841,Ribosomal_S19,1
P62851,Ribosomal_S25,1
P62854,Ribosomal_S26e,1
P62857,Ribosomal_S28e,1
P62861,Ribosomal_S30,1
P62861,ubiquitin,1
P62877,zf-ANAPC11,1
P62877,zf-rbx1,1
P62937,Pro_isomerase,1
P62945,Ribosomal_L41,1
P63167,Dynein_light,1
P63220,Ribosomal_S21e,1
P63241,eIF-5a,1
P63261,Actin,1
P63279,UQ_con,1
P68032,Actin,1
P68104,GTP_EFTU,1
P68104,GTP_EFTU_D2,1
P68104,GTP_EFTU_D3,1
P68363,Tubulin,1
P68363,Tubulin_C,1
P68371,Tubulin,1
P68371,Tubulin_C,1
P78363,AAA_21,1
P78363,ABC2_membrane_3,2
P78363,ABC_tran,2
P78406,WD40,2
P78527,DNA-PKcs_N,1
P78527,DNAPKcs_CC1-2,1
P78527,DNAPKcs_CC3,1
P78527,DNAPKcs_CC5,1
P78527,FAT,1
P78527,FATC,1
P78527,PI3_PI4_kinase,1
P81605,Dermcidin,1
P82663,L51_S25_CI-B8,1
P82675,Ribosomal_S5,1
P82675,Ribosomal_S5_C,1
P84022,MH1,1
P84022,MH2,1
Q00987,SWIB,1
Q00987,zf-C3HC4_3,1
Q00987,zf-RanBP,1
Q01813,PFK,2
Q02878,Ribosomal_L6e,1
Q02878,Ribosomal_L6e_N,1
Q02978,Mito_carr,3
Q03989,ARID,1
Q05639,GTP_EFTU,1
Q05639,GTP_EFTU_D2,1
Q05639,GTP_EFTU_D3,1
Q07021,MAM33,1
Q08257,ADH_N,1
Q08257,ADH_zinc_N,1
Q08257,ADH_zinc_N_2,1
Q08AD1,CAMSAP_CC1,1
Q08AD1,CAMSAP_CH,1
Q08AD1,CAMSAP_CKK,1
Q0VDD8,AAA_6,2
Q0VDD8,AAA_7,1
Q0VDD8,AAA_8,1
Q0VDD8,AAA_9,2
Q0VDD8,Dynein_AAA_lid,1
Q0VDD8,Dynein_C,1
Q0VDD8,MT,1
Q12770,Patched,1
Q12770,Sterol-sensing,1
Q12770,WD40,1
Q12907,Bact_lectin,1
Q12907,Lectin_leg-like,1
Q12933,TRAF_BIRC3_bd,1
Q12933,zf-C3HC4,1
Q12933,zf-TRAF,1
Q13114,zf-TRAF,2
Q13151,RRM_1,2
Q13206,DEAD,1
Q13206,DUF4217,1
Q13206,Helicase_C,1
Q13206,ResIII,1
Q13283,NTF2,1
Q13283,RRM_1,1
Q13347,WD40,3
Q13426,XRCC4,1
Q13443,ADAM_CR,1
Q13443,Disintegrin,1
Q13443,Pep_M12B_propep,1
Q13443,Reprolysin,1
Q13443,Reprolysin_2,1
Q13443,Reprolysin_3,1
Q13443,Reprolysin_4,1
Q13443,Reprolysin_5,1
Q13546,Death,1
Q13546,PK_Tyr_Ser-Thr,1
Q13546,Pkinase,1
Q13546,RHIM,1
Q13573,SKIP_SNW,1
Q13617,Cullin,1
Q13617,Cullin_Nedd8,1
Q13769,FmiP_Thoc5,1
Q13835,Arm,1
Q13838,DEAD,1
Q13838,Helicase_C,1
Q13838,ResIII,1
Q13868,ECR1_N,1
Q13868,KH_6,1
Q14152,PCI,1
Q14157,DUF3697,1
Q14204,AAA_5,1
Q14204,AAA_6,1
Q14204,AAA_7,1
Q14204,AAA_8,1
Q14204,AAA_9,1
Q14204,AAA_lid_11,1
Q14204,DHC_N1,1
Q14204,DHC_N2,1
Q14204,Dynein_AAA_lid,1
Q14204,Dynein_C,1
Q14204,Dynein_heavy,1
Q14204,MT,1
Q14247,HS1_rep,7
Q14247,SH3_1,1
Q14247,SH3_2,1
Q14247,SH3_9,1
Q14258,PRY,1
Q14258,SPRY,1
Q14258,zf-C3HC4,1
Q14258,zf-C3HC4_2,1
Q14258,zf-C3HC4_3,1
Q14258,zf-C3HC4_4,1
Q14258,zf-RING_2,1
Q14258,zf-RING_5,1
Q14258,zf-RING_UBOX,1
Q14457,APG6,1
Q14457,APG6_N,1
Q14457,BH3,1
Q14681,BTB_2,1
Q14739,DUF1295,1
Q14739,ERG4_ERG24,1
Q14739,LBR_tudor,1
Q15056,RRM_1,1
Q15365,KH_1,3
Q15417,CH,1
Q15417,Calponin,3
Q15633,dsrm,2
Q15645,AAA,1
Q15645,AAA_22,1
Q16610,ECM1,1
Q16630,RRM_1,1
Q16762,Rhodanese,2
Q17RY0,CEBP_ZZ,1
Q17RY0,RRM_1,1
Q17RY0,RRM_7,1
Q2NL82,AARP2CN,1
Q2NL82,RIBIOP_C,1
Q2Q1W2,DUF5128,1
Q2Q1W2,Filamin,1
Q2Q1W2,NHL,6
Q2Q1W2,zf-B_box,1
Q32MZ4,LRRFIP,1
Q32P51,HnRNPA1,1
Q32P51,RRM_1,2
Q32P51,RRM_7,1
Q3ZCQ8,NIF,1
Q4G0J3,La,1
Q4G0J3,RRM_1,1
Q4G0J3,RRM_3,1
Q4LE63,ATP_Ca_trans_C,1
Q4LE63,Cation_ATPase,1
Q4LE63,Cation_ATPase_C,1
Q4LE63,Cation_ATPase_N,1
Q4LE63,E1-E2_ATPase,2
Q4LE63,Hydrolase,1
Q4LE63,Hydrolase_3,1
Q53R41,FAST_1,1
Q53R41,FAST_2,1
Q53R41,RAP,1
Q587J7,DEAD,1
Q587J7,TUDOR,2
Q5HY57,LEM,1
Q5JSZ5,BAT2_N,1
Q5JTV8,LAP1_C,1
Q5JTV8,LAP1_N,1
Q5SRE5,Nup188,1
Q5T6F2,DUF3697,1
Q5T9A4,AAA,1
Q5T9A4,ATAD3_N,1
Q5VTE0,GTP_EFTU,1
Q5VTE0,GTP_EFTU_D2,1
Q5VTE0,GTP_EFTU_D3,1
Q5VV42,Radical_SAM,1
Q5VV42,TRAM,1
Q5VV42,UPF0004,1
Q6AI08,DUF4042,1
Q6NVC0,Mito_carr,3
Q6P2Q9,JAB,1
Q6P2Q9,PRO8NT,1
Q6P2Q9,PROCN,1
Q6P2Q9,PROCT,1
Q6P2Q9,PRP8_domainIV,1
Q6P2Q9,RRM_4,1
Q6P2Q9,U5_2-snRNA_bdg,1
Q6P2Q9,U6-snRNA_bdg,1
Q6P996,Pyridoxal_deC,1
Q6PIW4,AAA,1
Q6PIW4,Vps4_C,1
Q6Y7W6,GYF,1
Q6ZR08,AAA_5,2
Q6ZR08,AAA_6,1
Q6ZR08,AAA_7,1
Q6ZR08,AAA_8,1
Q6ZR08,AAA_lid_1,1
Q6ZR08,AAA_lid_11,1
Q6ZR08,DHC_N2,1
Q6ZR08,Dynein_AAA_lid,1
Q6ZR08,Dynein_C,1
Q6ZR08,Dynein_heavy,1
Q7KZI7,ABC1,1
Q7KZI7,KA1,1
Q7KZI7,Kinase-like,1
Q7KZI7,PK_Tyr_Ser-Thr,1
Q7KZI7,Pkinase,1
Q7KZI7,UBA,1
Q7L014,DEAD,1
Q7L014,Helicase_C,1
Q7L0Y3,tRNA_m1G_MT,1
Q7L1Q6,W2,1
Q7L2H7,PCI,1
Q7L2H7,eIF3m_C_helix,1
Q7L2J0,Bin3,1
Q7L2J0,Methyltransf_23,1
Q7L2J0,Methyltransf_31,1
Q7L5D6,GET4,1
Q7L8L6,FAST_1,1
Q7L8L6,FAST_2,1
Q7L8L6,RAP,1
Q7Z3B4,Nup54,1
Q7Z3B4,Nup54_C,1
Q7Z4Q2,HEAT_EZ,1
Q7Z6Z7,DUF908,1
Q7Z6Z7,DUF913,1
Q7Z6Z7,HECT,1
Q7Z6Z7,UBA,1
Q7Z6Z7,UBM,3
Q7Z6Z7,WWE,1
Q86TG7,DUF4939,1
Q86TG7,RVP_2,1
Q86TG7,Retrotrans_gag,1
Q86TG7,Ty3_capsid,1
Q86VM9,zf-CCCH_4,1
Q8IVS6,TNFR_c6,2
Q8IWR0,zf-CCCH,1
Q8IWY7,Filament,2
Q8IWY7,Keratin_2_head,1
Q8IWY7,PK_Tyr_Ser-Thr,1
Q8IWY7,Pkinase,1
Q8IX12,BURAN,1
Q8IX12,DBC1,1
Q8IX12,LAIKA,1
Q8IX12,S1-like,1
Q8IX12,SAP,1
Q8IXB1,DnaJ,1
Q8IXB1,Thioredoxin,4
Q8IY81,DUF3381,1
Q8IY81,FtsJ,1
Q8IY81,Spb1_C,1
Q8IYD1,GTP_EFTU,1
Q8IYD1,GTP_EFTU_D3,1
Q8IYD1,PAM2,1
Q8IZY2,AAA_21,2
Q8IZY2,ABC2_membrane_3,2
Q8IZY2,ABC_tran,2
Q8N0Z8,PseudoU_synth_1,2
Q8N4Q1,CHCH,1
Q8N4V1,MMgT,1
Q8N766,EMC1_C,1
Q8N766,PQQ_2,1
Q8NCA5,DUF2465,1
Q8NCM8,AAA_5,1
Q8NCM8,AAA_6,1
Q8NCM8,AAA_7,1
Q8NCM8,AAA_8,1
Q8NCM8,AAA_9,1
Q8NCM8,AAA_lid_11,1
Q8NCM8,DHC_N1,1
Q8NCM8,DHC_N2,1
Q8NCM8,Dynein_C,1
Q8NCM8,Dynein_heavy,1
Q8NCM8,MT,1
Q8NEJ9,Sas10_Utp3,1
Q8TAD8,FHA,1
Q8TB37,AAA_31,1
Q8TB37,CbiA,1
Q8TB37,MipZ,1
Q8TB37,ParA,1
Q8TDI0,CHDCT2,1
Q8TDI0,CHDII_SANT-like,1
Q8TDI0,CHDNT,1
Q8TDI0,Chromo,1
Q8TDI0,DUF1087,1
Q8TDI0,Helicase_C,1
Q8TDI0,PHD,2
Q8TDI0,ResIII,1
Q8TDI0,SNF2-rel_dom,1
Q8WXX5,DnaJ,1
Q92552,MRP-S27,1
Q92615,La,1
Q92621,Nup192,1
Q92688,LRR_4,1
Q92688,LRR_6,1
Q92688,LRR_8,1
Q92688,LRR_9,1
Q92769,Hist_deacetyl,1
Q92887,ABC_membrane,2
Q92887,ABC_tran,2
Q92900,AAA_11,2
Q92900,AAA_12,1
