Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
Ldl_recept_b	PF00058.20	CL0186	2519	2560	2519	2560	1	42	27.94	2.6e-06	1.0e-09	Low-density lipoprotein receptor repeat class B
Ldl_recept_b	PF00058.20	CL0186	2563	2601	2564	2601	2	41	21.52	0.00026	1.1e-07	Low-density lipoprotein receptor repeat class B
Ldl_recept_b	PF00058.20	CL0186	3282	3330	3282	3330	1	42	53.30	3.1e-14	1.3e-17	Low-density lipoprotein receptor repeat class B
Ldl_recept_b	PF00058.20	CL0186	3333	3374	3333	3374	1	42	40.11	4.1e-10	1.7e-13	Low-density lipoprotein receptor repeat class B
Ldl_recept_b	PF00058.20	CL0186	3377	3417	3378	3416	2	41	29.06	1.1e-06	4.7e-10	Low-density lipoprotein receptor repeat class B
Ldl_recept_b	PF00058.20	CL0186	4154	4194	4154	4192	1	40	34.26	2.7e-08	1.1e-11	Low-density lipoprotein receptor repeat class B
Ldl_recept_b	PF00058.20	CL0186	4197	4238	4197	4238	1	42	37.84	2.1e-09	8.5e-13	Low-density lipoprotein receptor repeat class B
FXa_inhibition	PF14670.9	CL0001	2022	2058	2022	2058	1	36	37.65	2.1e-09	8.7e-13	Coagulation Factor Xa inhibitory site
cEGF	PF12662.10	CL0001	3132	3155	3132	3155	1	24	40.08	2.7e-10	1.1e-13	Complement Clr-like EGF-like
EGF_CA	PF07645.18	CL0001	1390	1428	1390	1428	1	42	28.70	1.2e-06	5.0e-10	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	3110	3150	3111	3150	2	42	17.02	0.0055	2.2e-06	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	3152	3191	3152	3191	1	42	35.50	9.2e-09	3.7e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	4007	4047	4007	4047	1	42	30.91	2.5e-07	1.0e-10	Calcium-binding EGF domain
